"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"1985","Italy","201508",18,297560,16531.1111111111,155302,9,767816,85312.8888888889,356437,0.441399092902412,27,1310,103,0.00838862595162987,1
"1986","Morocco","201508",2,1566,783,832,0,0,0,0,-1,2,0,0,1.29330361024155e-06,1
"1987","Portugal","201508",7,130313,18616.1428571429,115097,2,96115,48057.5,92947,-0.151032557810871,9,0,17,0.0028351960761697,1
"1988","Brazil","201508",1,70090,70090,70090,0,0,0,0,-1,1,0,0,0,3
"1989","Saint Vincent and the Grenadines","201508",1,58,58,58,0,0,0,0,-1,1,0,0,6.43277526847932e-13,1
"1990","United States of America","201508",8,765407,95675.875,758845,0,0,0,0,-1,8,0,6,1.25398880505656e-05,1
"1991","Canada","201508",3,17289,5763,13823,6,1048965,174827.5,758845,0.967570578867699,9,14,4,3.54770583034384e-06,1
"1992","Dominican Rep.","201508",3,3763,1254.33333333333,3058,0,0,0,0,-1,3,0,0,1.31846301388823e-07,1
"1993","Mexico","201508",1,271613,271613,271613,0,0,0,0,-1,1,0,0,2.30928875186757e-08,1
"1994","Russian Federation","201508",3,36659,12219.6666666667,30017,4,643435,160858.75,526202,0.892194314315374,7,131,1,3.09839238678287e-06,1
"1995","Ukraine","201508",2,55604,27802,39500,0,0,0,0,-1,2,0,1,1.58819168181354e-05,1
"1996","Austria","201508",10,2898090,289809,1819755,12,2203874,183656.166666667,548039,-0.136068384645599,22,116,70,0.0508368216617347,1
"1997","Bulgaria","201508",5,921400,184280,518382,5,165402,33080.4,133445,-0.695617048919674,10,73,11,0.0116377247114861,1
"1998","Greece","201508",6,323148,53858,287687,8,172135,21516.875,63528,-0.30490244971057,14,110,32,0.00119517071321592,1
"1999","Hungary","201508",8,3427197,428399.625,1422359,4,676973,169243.25,404728,-0.670104795853973,12,0,26,0.0374101269890884,1
"2000","Slovakia","201508",4,291942,72985.5,239830,12,957181,79765.0833333333,252882,0.532564847497004,16,14,51,0.00876422886604894,1
"2001","TFYR of Macedonia","201508",8,495902,61987.75,196347,0,0,0,0,-1,8,0,15,0.00225230768752135,1
"2002","Latvia","201508",2,51047,25523.5,32446,6,210254,35042.3333333333,122871,0.609285842763709,8,0,8,0.000196748725740431,1
"2003","Armenia","201508",2,83394,41697,83181,0,0,0,0,-1,2,0,0,6.17647430556803e-09,1
"2004","Bosnia Herzegovina","201508",4,3034163,758540.75,1368608,1,81903,81903,81903,-0.947431793806678,5,0,8,0.0298510491755215,1
"2005","Costa Rica","201508",1,421,421,421,0,0,0,0,-1,1,0,0,8.95882961613735e-06,1
"2006","Jordan","201508",3,115442,38480.6666666667,83463,0,0,0,0,-1,3,0,1,0.000292774730766874,1
"2007","Luxembourg","201508",2,814,407,602,8,220563,27570.375,140562,0.992646029171956,10,342,19,0.0017820825502809,1
"2008","Peru","201508",2,9949,4974.5,6438,0,0,0,0,-1,2,0,0,7.47136615939466e-05,1
"2009","Czech Rep.","201508",8,589004,73625.5,407730,16,5184986,324061.625,1534811,0.795980249359628,24,478,87,0.0715031730596513,1
"2010","Thailand","201508",6,335194,55865.6666666667,264450,0,0,0,0,-1,6,0,5,3.5045213788776e-05,1
"2011","Turkey","201508",12,477438,39786.5,133445,0,0,0,0,-1,12,0,31,0.00280430083701491,1
"2012","Albania","201508",1,1037,1037,1037,0,0,0,0,-1,1,0,0,2.97022114183793e-08,1
"2013","Malaysia","201508",2,858893,429446.5,855477,9,275389,30598.7777777778,264450,-0.51442586587815,11,48,17,2.88988281063783e-05,1
"2014","New Zealand","201508",1,907,907,907,0,0,0,0,-1,1,0,0,1.46184987909735e-09,1
"2015","Rep. of Korea","201508",2,4972,2486,4838,0,0,0,0,-1,2,0,1,8.5050130613706e-09,1
"2016","Japan","201508",3,57843,19281,51583,0,0,0,0,-1,3,0,3,1.09118023720962e-07,1
"2017","China","201508",5,273405,54681,264771,0,0,0,0,-1,5,0,4,4.31042120493036e-07,1
"2018","Estonia","201508",4,16512,4128,12412,7,213401,30485.8571428571,146868,0.85636305907017,11,140,26,0.00316413578306955,1
"2019","Serbia","201508",8,488126,61015.75,277951,0,0,0,0,-1,8,0,9,0.000418550543885047,1
"2020","Sweden","201508",3,110284,36761.3333333333,83945,9,2163744,240416,1849621,0.903005591839678,12,0,41,0.0471979999066291,1
"2021","Ghana","201508",1,3208,3208,3208,0,0,0,0,-1,1,0,0,2.80103038433968e-05,1
"2022","Ireland","201508",2,26094,13047,13496,9,980965,108996.111111111,762981,0.948177812819308,11,159,26,0.0214276780769548,1
"2023","Norway","201508",1,43357,43357,43357,7,872948,124706.857142857,822832,0.905365571507304,8,0,17,0.0198924994392841,1
"2024","Iran","201508",1,1795,1795,1795,0,0,0,0,-1,1,0,0,1.24315353242255e-09,1
"2025","Slovenia","201508",3,536176,178725.333333333,535764,10,337035,33703.5,135177,-0.228055991049128,13,259,16,0.00102869186236168,1
"2026","Uganda","201508",1,756,756,756,0,0,0,0,-1,1,0,0,6.74181277980337e-06,1
"2027","Finland","201508",1,12,12,12,8,836485,104560.625,597924,0.999971308922806,9,83,21,0.0148675650019838,1
"2028","Suriname","201508",1,579,579,579,0,0,0,0,-1,1,0,0,1.38758197591804e-05,1
"2029","Afghanistan","201508",1,58375,58375,58375,0,0,0,0,-1,1,0,0,9.42064370449427e-14,1
"2030","Belarus","201508",2,589913,294956.5,526202,3,228300,76100,188600,-0.441954601063537,5,215,1,0.000245248257595609,1
"2031","Croatia","201508",2,5413,2706.5,4980,12,1367999,113999.916666667,982339,0.99211744181644,14,101,38,0.0023531782445818,1
"2032","Dominica","201508",1,82,82,82,0,0,0,0,-1,1,0,0,3.31332756652699e-16,1
"2033","Zambia","201508",1,154,154,154,0,0,0,0,-1,1,0,0,0,1
"2034","China, Hong Kong SAR","201508",1,279,279,279,10,346869,34686.9,264771,0.998392616405683,11,9,16,6.72535796337844e-05,1
"2035","Indonesia","201508",1,4,4,4,0,0,0,0,-1,1,0,0,2.1116582080179e-11,1
"2036","Viet Nam","201508",1,817,817,817,0,0,0,0,-1,1,0,0,0,4
"2037","Bangladesh","201508",1,15465,15465,15465,0,0,0,0,-1,1,0,0,2.21407338900794e-10,1
"2038","Pakistan","201508",1,4704,4704,4704,1,58375,58375,58375,0.850853691402844,2,1,0,6.73457473006971e-11,1
"2039","Saudi Arabia","201508",1,12566,12566,12566,0,0,0,0,-1,1,0,0,1.7990330259261e-10,1
"2040","Seychelles","201508",0,0,0,0,7,11824,1689.14285714286,4537,1,7,0,2,8.57312126918816e-05,1
"2041","Rep. of Moldova","201508",0,0,0,0,1,173,173,173,1,1,0,0,3.38391840065187e-08,1
"2042","El Salvador","201508",0,0,0,0,2,29104,14552,14790,1,2,0,0,0,2
"2043","Paraguay","201508",0,0,0,0,1,70090,70090,70090,1,1,0,0,0,3
"2044","Barbados","201508",0,0,0,0,3,237,79,126,1,3,0,0,4.628016135746e-07,1
"2045","Georgia","201508",0,0,0,0,1,213,213,213,1,1,0,0,3.15217936215499e-14,1
"2046","Iceland","201508",0,0,0,0,1,1344,1344,1344,1,1,0,0,3.22091567467104e-05,1
"2047","Madagascar","201508",0,0,0,0,1,327,327,327,1,1,0,0,4.41946536726042e-07,1
"2048","Montenegro","201508",0,0,0,0,1,29921,29921,29921,1,1,0,0,3.0012633227599e-07,1
"2049","Cabo Verde","201508",0,0,0,0,2,118,59,95,1,2,0,0,1.10786563685111e-08,1
"2050","Cyprus","201508",0,0,0,0,1,5278,5278,5278,1,1,0,0,1.51174804130814e-07,1
"2051","Malta","201508",0,0,0,0,2,58135,29067.5,33306,1,2,0,1,0.000601726279708006,1
"2052","Chile","201508",0,0,0,0,1,6438,6438,6438,1,1,0,0,1.15273924571631e-08,1
"2053","Switzerland","201508",0,0,0,0,11,402531,36593.7272727273,130075,1,11,0,22,0.00187043809951506,1
"2054","Antigua and Barbuda","201508",0,0,0,0,2,648,324,566,1,2,0,0,1.70094454871861e-10,1
"2055","Mozambique","201508",0,0,0,0,2,10115,5057.5,9961,1,2,0,0,1.96138951551832e-14,1
"2056","Singapore","201508",0,0,0,0,13,976341,75103.1538461538,855477,1,13,0,18,0.000220284411013937,1
"2057","Ethiopia","201508",0,0,0,0,1,817,817,817,1,1,0,0,0,4
"2058","Bermuda","201508",0,0,0,0,1,3059,3059,3059,1,1,0,0,9.19291448388451e-10,1
"2059","Greenland","201508",0,0,0,0,2,25767,12883.5,25416,1,2,0,1,1.74472753736814e-05,1
"2060","Kuwait","201508",0,0,0,0,7,309652,44236,179863,1,7,0,0,5.97395586599093e-07,1
"2061","Botswana","201508",0,0,0,0,2,64225,32112.5,64111,1,2,0,0,5.86226544326292e-12,1
"2062","Kazakhstan","201508",0,0,0,0,2,7729,3864.5,6442,1,2,0,1,4.9163525424411e-10,1
"2063","Senegal","201508",0,0,0,0,1,121,121,121,1,1,0,0,3.53035611726542e-07,1
"2064","Netherlands","201509",33,55722365,1688556.51515152,30730347,8,4169275,521159.375,2065214,-0.860772722202965,41,216,143,1,1
"2065","Spain","201509",28,14703085,525110.178571429,7281060,10,246974,24697.4,65935,-0.966960130391459,38,444,133,0.260292054413747,1
"2066","Bulgaria","201509",6,1034037,172339.5,669794,6,294180,49030,166553,-0.557030214189398,12,205,14,0.0102685993086265,2
"2067","Estonia","201509",5,78197,15639.4,55870,6,145707,24284.5,59203,0.301513148492211,11,83,20,0.00102645735726056,1
"2068","Lithuania","201509",6,179960,29993.3333333333,90493,5,236347,47269.4,113108,0.135445716742692,11,0,25,0.000560177797707568,1
"2069","Poland","201509",16,1387402,86712.625,605362,10,1017380,101738,418005,-0.15386924885499,26,922,98,0.030332286891221,1
"2070","Latvia","201509",2,69276,34638,53663,5,140753,28150.6,90493,0.34031967014079,7,0,6,0.000499202567189317,1
"2071","Australia","201509",4,42922,10730.5,20825,0,0,0,0,-1,4,0,2,3.35665454559905e-07,3
"2072","China","201509",5,475039,95007.8,312696,0,0,0,0,-1,5,0,3,2.25521935384135e-06,4
"2073","Japan","201509",4,41751,10437.75,35560,1,2320,2320,2320,-0.894715345692178,5,44,4,5.35994516217174e-07,3
"2074","India","201509",7,1032037,147433.857142857,914588,0,0,0,0,-1,7,0,2,1.94415647922663e-06,5
"2075","Thailand","201509",5,311866,62373.2,237165,0,0,0,0,-1,5,0,2,6.89096248597383e-07,4
"2076","United States of America","201509",7,986639,140948.428571429,979738,0,0,0,0,-1,7,0,3,1.08490147810007e-05,3
"2077","Serbia","201509",9,163386,18154,48260,2,286967,143483.5,286856,0.274409185683231,11,95,25,9.26774042191764e-05,2
"2078","TFYR of Macedonia","201509",14,1779998,127142.714285714,590898,0,0,0,0,-1,14,0,40,0.00615124535285468,2
"2079","Albania","201509",3,30197,10065.6666666667,15878,0,0,0,0,-1,3,0,1,5.65680956273214e-06,2
"2080","Belarus","201509",2,674379,337189.5,670178,3,58800,19600,57200,-0.839602607275986,5,427,2,1.36831599743068e-05,4
"2081","Czech Rep.","201509",8,1574083,196760.375,1424046,16,3805897,237868.5625,746211,0.414836858129584,24,1016,95,0.0777880658073858,1
"2082","France","201509",13,457245,35172.6923076923,252310,15,3891680,259445.333333333,1795623,0.789720448156728,28,999,88,0.068777126214497,1
"2083","Germany","201509",22,4127850,187629.545454545,746211,19,46101308,2426384.63157895,30730347,0.835639291425112,41,673,153,0.945709636736318,1
"2084","Hungary","201509",10,836377,83637.7,468129,6,358313,59718.8333333333,149054,-0.400157362997933,16,0,55,0.0176094771224313,1
"2085","Romania","201509",9,1065622,118402.444444444,615696,7,85853,12264.7142857143,47207,-0.850881695217004,16,400,37,0.0170052460330008,2
"2086","Ukraine","201509",2,119936,59968,62736,0,0,0,0,-1,2,0,1,5.26207906509632e-05,4
"2087","Bosnia Herzegovina","201509",4,788502,197125.5,379539,3,26052,8684,14007,-0.936033706789237,7,0,19,0.0100093657028629,2
"2088","Austria","201509",9,590178,65575.3333333333,301943,13,2177010,167462.307692308,615562,0.573445678428788,22,129,86,0.0282797654625482,2
"2089","Canada","201509",3,29225,9741.66666666667,27155,8,1463120,182890,979738,0.960833453390469,11,165,7,0.000399985228698346,5
"2090","Croatia","201509",1,16689,16689,16689,12,508046,42337.1666666667,286508,0.936390749616473,13,0,45,0.000809325495831376,2
"2091","Italy","201509",16,347361,21710.0625,148645,9,982814,109201.555555556,311641,0.477721352453625,25,1313,94,0.0132960517896362,1
"2092","Turkey","201509",12,1151135,95927.9166666667,795344,0,0,0,0,-1,12,0,26,0.0217120031404672,1
"2093","Luxembourg","201509",2,832,416,830,9,174301,19366.7777777778,101320,0.990498649597734,11,433,21,0.00158606235392295,1
"2094","Uganda","201509",1,154,154,154,0,0,0,0,-1,1,0,0,1.29534636553738e-06,1
"2095","Peru","201509",1,650,650,650,0,0,0,0,-1,1,0,0,2.56112643050403e-18,6
"2096","Denmark","201509",6,81105,13517.5,55431,21,1888889,89947.0952380952,1242262,0.917659647694358,27,451,122,0.041315808207831,1
"2097","United Kingdom","201509",8,77731,9716.375,30702,13,12772477,982498.230769231,11369234,0.987901985711048,21,139,60,0.324577995906101,1
"2098","Belgium","201509",11,5587997,507999.727272727,3029389,8,6323052,790381.5,5743813,0.0617120288901506,19,278,50,0.304304510800279,1
"2099","Slovenia","201509",3,125740,41913.3333333333,123622,13,167023,12847.9230769231,38588,0.141011671556857,16,821,36,0.000220481025366515,2
"2100","Greece","201509",8,160048,20006,62063,4,107402,26850.5,79078,-0.196844269957001,12,135,22,0.00404209959900934,2
"2101","Slovakia","201509",4,133013,33253.25,107235,11,812576,73870.5454545455,331901,0.718666355044316,15,0,53,0.00980174178556493,2
"2102","Afghanistan","201509",1,77546,77546,77546,0,0,0,0,-1,1,0,0,2.70890598667054e-12,7
"2103","Suriname","201509",1,269,269,269,0,0,0,0,-1,1,0,0,7.43548120178674e-06,1
"2104","Morocco","201509",4,1757,439.25,897,0,0,0,0,-1,4,0,3,2.24777140306459e-06,5
"2105","Portugal","201509",6,12224,2037.33333333333,7395,3,57586,19195.3333333333,39063,0.649792293367712,9,4,19,0.00123969558350102,1
"2106","Kazakhstan","201509",1,8899,8899,8899,3,2371,790.333333333333,1888,-0.579236912156167,4,87,1,1.87086454303179e-10,4
"2107","Azerbaijan","201509",1,616603,616603,616603,0,0,0,0,-1,1,0,0,4.65499681880772e-09,4
"2108","Dominican Rep.","201509",4,10412,2603,5673,0,0,0,0,-1,4,0,1,1.12483981224434e-05,5
"2109","Iran","201509",1,266,266,266,0,0,0,0,-1,1,0,0,1.4087351849278e-07,5
"2110","Dominica","201509",1,254,254,254,0,0,0,0,-1,1,0,0,1.81583863922736e-15,3
"2111","South Africa","201509",4,72773,18193.25,56509,0,0,0,0,-1,4,0,0,5.85033612157573e-09,4
"2112","Malaysia","201509",2,798489,399244.5,791735,7,317449,45349.8571428571,237165,-0.431063374488547,9,5,12,2.20526226984265e-05,3
"2113","Rep. of Korea","201509",3,7591,2530.33333333333,5128,0,0,0,0,-1,3,0,2,7.31961227083861e-08,3
"2114","Nepal","201509",1,20,20,20,0,0,0,0,-1,1,0,0,1.34817211248837e-10,4
"2115","Egypt","201509",3,2013,671,1052,0,0,0,0,-1,3,0,1,2.37660476246463e-05,1
"2116","Jordan","201509",6,197555,32925.8333333333,105218,0,0,0,0,-1,6,0,10,0.000720516742110866,7
"2117","Lebanon","201509",4,4666,1166.5,2990,0,0,0,0,-1,4,0,2,1.18387903594035e-05,7
"2118","Pakistan","201509",1,1139,1139,1139,1,77546,77546,77546,0.971049119908496,2,1,0,1.26380033542919e-09,7
"2119","Saudi Arabia","201509",1,59380,59380,59380,0,0,0,0,-1,1,0,0,6.58859694463055e-08,7
"2120","United Arab Emirates","201509",1,3554,3554,3554,0,0,0,0,-1,1,0,0,6.80322474655691e-09,1
"2121","Mexico","201509",1,435357,435357,435357,0,0,0,0,-1,1,0,0,4.81333717401971e-06,5
"2122","Brazil","201509",1,29163,29163,29163,0,0,0,0,-1,1,0,0,0,8
"2123","Russian Federation","201509",2,493,246.5,293,5,1608420,321684,670178,0.99938716388021,7,305,1,2.73122170709638e-07,4
"2124","Uzbekistan","201509",1,190,190,190,0,0,0,0,-1,1,0,0,9.83472549313547e-16,4
"2125","Ghana","201509",1,2882,2882,2882,0,0,0,0,-1,1,0,0,2.58565067581701e-05,1
"2126","Ireland","201509",1,27185,27185,27185,9,696785,77420.5555555556,496216,0.924900203047088,10,0,26,0.0172596739007936,1
"2127","Sweden","201509",4,115359,28839.75,55824,9,2103642,233738,1565098,0.896026184756113,13,0,46,0.0475707775163218,1
"2128","Armenia","201509",1,3018,3018,3018,0,0,0,0,-1,1,0,0,0,9
"2129","Finland","201509",1,4,4,4,9,918912,102101.333333333,665475,0.999991294089993,10,106,27,0.0211303516851806,1
"2130","Guatemala","201509",1,14917,14917,14917,0,0,0,0,-1,1,0,0,0,10
"2131","Honduras","201509",1,8788,8788,8788,0,0,0,0,-1,1,0,0,0,10
"2132","New Zealand","201509",1,848,848,848,0,0,0,0,-1,1,0,0,1.19391070337172e-08,3
"2133","Saint Vincent and the Grenadines","201509",1,60,60,60,1,337,337,337,0.697732997481108,2,0,1,1.02369022498692e-10,3
"2134","Norway","201509",1,43203,43203,43203,7,860192,122884.571428571,750790,0.904354130806569,8,0,21,0.0214479386422902,1
"2135","Iceland","201509",0,0,0,0,2,3780,1890,3700,1,2,0,1,0.0001028480006722,1
"2136","Montenegro","201509",0,0,0,0,3,37016,12338.6666666667,31619,1,3,0,1,3.1473641573798e-07,2
"2137","Chile","201509",0,0,0,0,1,650,650,650,1,1,0,0,0,6
"2138","Cyprus","201509",0,0,0,0,1,1873,1873,1873,1,1,0,0,2.09267404491386e-07,2
"2139","Malta","201509",0,0,0,0,3,24439,8146.33333333333,19311,1,3,0,3,0.000121299882227589,1
"2140","Switzerland","201509",0,0,0,0,13,1142751,87903.9230769231,604010,1,13,0,29,0.0191597979608538,5
"2141","Antigua and Barbuda","201509",0,0,0,0,2,1115,557.5,861,1,2,0,0,2.58196442103548e-10,3
"2142","Mozambique","201509",0,0,0,0,1,14350,14350,14350,1,1,0,0,2.32053933587534e-12,4
"2143","Singapore","201509",0,0,0,0,11,920382,83671.0909090909,791735,1,11,0,8,0.000243870090260299,4
"2144","Bermuda","201509",0,0,0,0,1,3520,3520,3520,1,1,0,0,1.05557662041003e-09,3
"2145","Greenland","201509",0,0,0,0,3,19183,6394.33333333333,16766,1,3,0,3,2.09699064014556e-05,1
"2146","Rep. of Moldova","201509",0,0,0,0,1,185,185,185,1,1,0,0,8.6958381536991e-08,2
"2147","Kuwait","201509",0,0,0,0,8,1089126,136140.75,914588,1,8,0,1,4.0141717229178e-05,7
"2148","Seychelles","201509",0,0,0,0,7,11971,1710.14285714286,3554,1,7,0,2,6.92533194698143e-05,1
"2149","Algeria","201509",0,0,0,0,1,19286,19286,19286,1,1,0,0,1.0364066172501e-09,5
"2150","Botswana","201509",0,0,0,0,1,56509,56509,56509,1,1,0,0,9.13808373727979e-12,4
"2151","Paraguay","201509",0,0,0,0,1,29163,29163,29163,1,1,0,0,0,8
"2152","Georgia","201509",0,0,0,0,1,3018,3018,3018,1,1,0,0,0,9
"2153","El Salvador","201509",0,0,0,0,2,23705,11852.5,14917,1,2,0,0,0,10
"2154","China, Hong Kong SAR","201509",0,0,0,0,10,250607,25060.7,159908,1,10,0,9,0.000509353381231018,3
"2155","Barbados","201509",0,0,0,0,3,501,167,353,1,3,0,1,7.89617514444319e-07,3
"2156","Australia","201510",4,15477,3869.25,5966,0,0,0,0,-1,4,0,2,2.00073640494199e-08,1
"2157","Canada","201510",4,40191,10047.75,34630,11,3789559,344505.363636364,1287312,0.979011162608525,15,179,9,0.0407344072899971,2
"2158","Malaysia","201510",3,876383,292127.666666667,871982,7,250581,35797.2857142857,243979,-0.555299015762704,10,12,12,3.27139787447843e-05,1
"2159","Netherlands","201510",33,27762812,841297.333333333,14566874,8,6112638,764079.75,5150191,-0.639111037639352,41,460,141,0.780479531596496,3
"2160","New Zealand","201510",1,779,779,779,0,0,0,0,-1,1,0,0,5.77885314382529e-10,1
"2161","Thailand","201510",5,316863,63372.6,243979,0,0,0,0,-1,5,0,2,5.35269275814468e-07,1
"2162","United States of America","201510",8,1104442,138055.25,1088240,0,0,0,0,-1,8,0,4,0.00150836304682597,2
"2163","China","201510",6,2136439,356073.166666667,1936225,0,0,0,0,-1,6,0,4,3.87322123507892e-05,4
"2164","Japan","201510",4,46252,11563,39951,0,0,0,0,-1,4,0,2,3.97268171686494e-08,1
"2165","Rep. of Korea","201510",2,5292,2646,5071,0,0,0,0,-1,2,0,0,4.12406763007083e-09,1
"2166","Brazil","201510",2,4211,2105.5,2795,0,0,0,0,-1,2,0,0,7.16517831120646e-06,5
"2167","Guatemala","201510",1,18731,18731,18731,0,0,0,0,-1,1,0,0,1.44566690961833e-13,2
"2168","Honduras","201510",2,4642,2321,3081,0,0,0,0,-1,2,0,0,4.27043815869036e-06,2
"2169","Albania","201510",14,374377,26741.2142857143,161739,0,0,0,0,-1,14,0,45,7.89632493228579e-05,6
"2170","Serbia","201510",6,30675,5112.5,17254,4,380969,95242.25,271057,0.850963453858188,10,166,22,5.27198408647877e-05,6
"2171","TFYR of Macedonia","201510",19,1167644,61454.9473684211,271057,1,5145,5145,5145,-0.991226043218345,20,2,60,0.0053939727361407,6
"2172","Armenia","201510",1,4713,4713,4713,0,0,0,0,-1,1,0,0,4.41048811347341e-09,7
"2173","Turkey","201510",18,2305611,128089.5,1482110,0,0,0,0,-1,18,0,51,0.00712983045105613,7
"2174","Austria","201510",8,407768,50971,216555,11,3115184,283198.545454545,1033508,0.768507774162123,19,204,78,0.0723469994641561,6
"2175","Bulgaria","201510",6,341224,56870.6666666667,267676,4,326961,81740.25,161739,-0.0213458847474876,10,0,23,0.00196924217816028,6
"2176","Portugal","201510",8,33999,4249.875,20028,2,73830,36915,54566,0.369390423726456,10,24,21,0.00267366785643069,6
"2177","Spain","201510",32,45755857,1429870.53125,19058065,12,156628,13052.3333333333,36188,-0.993177106401451,44,205,144,0.873859671480887,6
"2178","Estonia","201510",4,70635,17658.75,55804,5,34914,6982.8,18345,-0.338430491998977,9,503,15,0.000618812304910238,6
"2179","Latvia","201510",2,45870,22935,44362,8,309306,38663.25,193696,0.741705520643287,10,4,16,0.0076255489008225,6
"2180","Poland","201510",13,493158,37935.2307692308,193903,12,2767233,230602.75,2001513,0.697485362951867,25,386,114,0.0828864072550769,6
"2181","Israel","201510",1,700,700,700,0,0,0,0,-1,1,0,0,3.07720650443198e-08,4
"2182","Kazakhstan","201510",2,84037,42018.5,74237,5,93741,18748.2,58444,0.0545849317688353,7,5,5,1.92878585776333e-06,4
"2183","Kenya","201510",2,16706,8353,16700,0,0,0,0,-1,2,0,0,7.34133672086063e-07,4
"2184","Morocco","201510",4,34132,8533,20998,0,0,0,0,-1,4,0,3,0.000627141822232156,6
"2185","Russian Federation","201510",2,225,112.5,125,12,9544999,795416.583333333,3507335,0.999952856004217,14,66,8,0.000573675434747331,4
"2186","Ukraine","201510",5,178579,35715.8,102807,0,0,0,0,-1,5,0,4,0.000304044808839504,4
"2187","Egypt","201510",7,63707,9101,31800,0,0,0,0,-1,7,0,2,0.000109047521033195,8
"2188","Belize","201510",2,17119,8559.5,17069,0,0,0,0,-1,2,0,0,4.02494105190799e-07,4
"2189","Dominican Rep.","201510",4,6271,1567.75,3322,0,0,0,0,-1,4,0,0,2.86089758864598e-05,9
"2190","Jordan","201510",7,181178,25882.5714285714,55782,0,0,0,0,-1,7,0,10,0.00106645932306011,2
"2191","Mexico","201510",1,1229106,1229106,1229106,0,0,0,0,-1,1,0,0,0.00170360959060839,2
"2192","India","201510",6,240102,40017,199255,0,0,0,0,-1,6,0,2,3.03342819514937e-06,2
"2193","Romania","201510",8,312973,39121.625,265337,10,521887,52188.7,190253,0.250238363318401,18,46,64,0.0114170228924207,6
"2194","Slovakia","201510",4,30648,7662,16758,11,613065,55733.1818181818,273776,0.904777439635365,15,0,46,0.0150100203403019,6
"2195","United Kingdom","201510",10,146771,14677.1,46592,13,12271192,943937.846153846,7780726,0.976361501479752,23,641,59,0.339006667633086,3
"2196","Germany","201510",22,5535100,251595.454545455,900373,19,36597620,1926190.52631579,19058065,0.737254086610122,41,329,153,1,3
"2197","Greece","201510",10,623680,62368,190253,5,113502,22700.4,95854,-0.692065188786487,15,103,51,0.00737318730042342,6
"2198","Italy","201510",19,920557,48450.3684210526,630890,9,870033,96670.3333333333,582870,-0.0282163979470454,28,1317,97,0.02811640942404,6
"2199","Belgium","201510",7,2245926,320846.571428571,1673251,7,3428835,489833.571428571,2522353,0.208450893350398,14,577,31,0.161760296409571,3
"2200","Czech Rep.","201510",3,15608,5202.66666666667,10917,14,3579441,255674.357142857,2008436,0.991316947279439,17,197,66,0.0881099993513344,6
"2201","Finland","201510",1,4,4,4,7,895863,127980.428571429,479213,0.99999107010304,8,85,15,0.022498514830499,9
"2202","France","201510",17,694167,40833.3529411765,202533,15,4960576,330705.066666667,3806155,0.754483271830391,32,245,98,0.148711450350061,6
"2203","Hungary","201510",6,7728,1288,5370,9,502025,55780.5555555556,267212,0.969679432980287,15,247,42,0.015375223449069,6
"2204","Lithuania","201510",7,53632,7661.71428571429,21002,6,696248,116041.333333333,495269,0.856958446684803,13,466,25,0.0169754776857826,6
"2205","Sweden","201510",2,25427,12713.5,21206,9,2127141,236349,1814851,0.976375194651226,11,0,28,0.0616885662677555,6
"2206","Norway","201510",1,52021,52021,52021,5,682752,136550.4,393407,0.858402527038963,6,1,11,0.0190515694521067,9
"2207","Denmark","201510",5,27068,5413.6,12785,21,1719980,81903.8095238095,916181,0.969012871998938,26,642,114,0.0492616503453741,6
"2208","Afghanistan","201510",1,206680,206680,206680,0,0,0,0,-1,1,0,0,1.64638367382674e-12,8
"2209","Croatia","201510",2,4621,2310.5,3542,11,287394,26126.7272727273,196385,0.968350940876325,13,89,35,0.00103480491233255,6
"2210","Ireland","201510",1,15510,15510,15510,9,682020,75780,251290,0.955528794460453,10,0,26,0.019305222636133,6
"2211","Lebanon","201510",4,3715,928.75,1754,0,0,0,0,-1,4,0,3,2.59780370764851e-05,3
"2212","Uganda","201510",1,107,107,107,1,6,6,6,-0.893805309734513,2,46,0,5.88945568625187e-07,4
"2213","Slovenia","201510",2,2427,1213.5,2318,12,144169,12014.0833333333,46774,0.966888591776038,14,678,30,0.00141912168078361,6
"2214","Guyana","201510",1,111,111,111,0,0,0,0,-1,1,0,0,2.60464247041733e-12,3
"2215","Bosnia Herzegovina","201510",1,16807,16807,16807,6,19575,3262.5,7684,0.0760815788027046,7,1,11,2.06579161688251e-05,6
"2216","Costa Rica","201510",1,3121,3121,3121,0,0,0,0,-1,1,0,0,2.78135888877451e-18,10
"2217","Algeria","201510",1,234,234,234,0,0,0,0,-1,1,0,0,1.18407606613854e-06,6
"2218","Luxembourg","201510",1,899,899,899,9,136527,15169.6666666667,65046,0.986916595113006,10,223,20,0.00222718374333509,6
"2219","Suriname","201510",1,584,584,584,0,0,0,0,-1,1,0,0,1.55093537285676e-05,3
"2220","Azerbaijan","201510",1,3507335,3507335,3507335,0,0,0,0,-1,1,0,0,6.84640897845437e-05,4
"2221","Belarus","201510",1,391060,391060,391060,12,311900,25991.6666666667,126500,-0.112609536815751,13,2,11,0.00129193084047015,4
"2222","Iran","201510",3,2032620,677540,2030986,0,0,0,0,-1,3,0,1,4.02227742710323e-05,4
"2223","Seychelles","201510",1,39292,39292,39292,7,15823,2260.42857142857,5350,-0.425818742629048,8,9,2,0.000161113291386595,8
