period,trade_value_usd,origin,destin,period_date
201511,28336,Germany,Spain,2015-11-01
201511,20977,Greece,Spain,2015-11-01
201511,41751,Italy,Spain,2015-11-01
201511,59,Lithuania,Spain,2015-11-01
201511,1254872,Morocco,Spain,2015-11-01
201511,5557,Netherlands,Spain,2015-11-01
201511,1754,Poland,Spain,2015-11-01
201511,5176,Portugal,Spain,2015-11-01
201511,902,Romania,Spain,2015-11-01
201511,4698,Slovenia,Spain,2015-11-01
201511,552,Sweden,Spain,2015-11-01
201511,1639,United Kingdom,Spain,2015-11-01
201511,14685,Belgium,Spain,2015-11-01
201509,5128,Rep. of Korea,"China, Hong Kong SAR",2015-09-01
201509,6754,Malaysia,"China, Hong Kong SAR",2015-09-01
201509,848,New Zealand,"China, Hong Kong SAR",2015-09-01
201509,31,Thailand,"China, Hong Kong SAR",2015-09-01
201509,18426,Netherlands,"China, Hong Kong SAR",2015-09-01
201509,1951,Canada,"China, Hong Kong SAR",2015-09-01
201509,20825,Australia,"China, Hong Kong SAR",2015-09-01
201509,35560,Japan,"China, Hong Kong SAR",2015-09-01
201509,159908,China,"China, Hong Kong SAR",2015-09-01
201511,6217,Denmark,Greenland,2015-11-01
201511,76,Netherlands,Greenland,2015-11-01
201511,5254,Portugal,Greenland,2015-11-01
201511,291,Spain,Greenland,2015-11-01
201509,1176,United States of America,"China, Hong Kong SAR",2015-09-01
201511,6662,United States of America,Bermuda,2015-11-01
201511,241,Romania,Rep. of Moldova,2015-11-01
201511,4372,Spain,Rep. of Moldova,2015-11-01
201511,156225,Turkey,Rep. of Moldova,2015-11-01
201511,13600,China,Kyrgyzstan,2015-11-01
201511,1024,Belgium,Kuwait,2015-11-01
201511,808269,Jordan,Kuwait,2015-11-01
201511,965,Lebanon,Kuwait,2015-11-01
201511,181,Netherlands,Kuwait,2015-11-01
201511,25966,Saudi Arabia,Kuwait,2015-11-01
201511,108911,India,Kuwait,2015-11-01
201511,2220,Spain,Kuwait,2015-11-01
201511,922,Egypt,Kuwait,2015-11-01
201511,273,Denmark,Ireland,2015-11-01
201511,4813,France,Ireland,2015-11-01
201511,229040,Germany,Ireland,2015-11-01
201511,98861,Netherlands,Ireland,2015-11-01
201511,934,Poland,Ireland,2015-11-01
201511,1683,India,Ireland,2015-11-01
201511,336123,Spain,Ireland,2015-11-01
201511,159774,United Kingdom,Ireland,2015-11-01
201511,53138,Denmark,Sweden,2015-11-01
201511,1037,Finland,Sweden,2015-11-01
201511,3227,France,Sweden,2015-11-01
201511,285860,Germany,Sweden,2015-11-01
201511,54521,Italy,Sweden,2015-11-01
201511,40228,Jordan,Sweden,2015-11-01
201511,1729,Morocco,Sweden,2015-11-01
201511,706465,Netherlands,Sweden,2015-11-01
201511,4554967,Spain,Sweden,2015-11-01
201511,24782,Turkey,Sweden,2015-11-01
201511,2020,South Africa,Singapore,2015-11-01
201511,68493,Thailand,Singapore,2015-11-01
201511,608,United States of America,Singapore,2015-11-01
201511,5320,Australia,Singapore,2015-11-01
201511,4360,Japan,Singapore,2015-11-01
201511,687,Rep. of Korea,Singapore,2015-11-01
201511,837606,Malaysia,Singapore,2015-11-01
201511,1783,Netherlands,Singapore,2015-11-01
201511,31612,India,Singapore,2015-11-01
201511,49,Kenya,Uganda,2015-11-01
201511,45086,South Africa,Botswana,2015-11-01
201511,713,China,Algeria,2015-11-01
201511,699,Spain,Algeria,2015-11-01
201511,263,United States of America,Saint Vincent and the Grenadines,2015-11-01
201511,1109,Australia,Seychelles,2015-11-01
201511,398,Lebanon,Seychelles,2015-11-01
201511,4767,Netherlands,Seychelles,2015-11-01
201511,42,India,Seychelles,2015-11-01
201511,143,South Africa,Seychelles,2015-11-01
201511,3671,United Arab Emirates,Seychelles,2015-11-01
201511,1225,Egypt,Seychelles,2015-11-01
201511,510,Turkmenistan,Kazakhstan,2015-11-01
201511,24,Ukraine,Kazakhstan,2015-11-01
201511,261200,Uzbekistan,Kazakhstan,2015-11-01
201511,403515,China,Kazakhstan,2015-11-01
201511,12905,Iran,Kazakhstan,2015-11-01
201511,159,Russian Federation,Kazakhstan,2015-11-01
201512,350800,Cameroon,Belarus,2015-12-01
201512,34200,Greece,Belarus,2015-12-01
201512,25100,Guinea,Belarus,2015-12-01
201512,252300,Israel,Belarus,2015-12-01
201512,258000,Mexico,Belarus,2015-12-01
201512,397300,Morocco,Belarus,2015-12-01
201512,16700,Russian Federation,Belarus,2015-12-01
201512,89200,Serbia,Belarus,2015-12-01
201512,125400,Viet Nam,Belarus,2015-12-01
201512,1132300,Spain,Belarus,2015-12-01
201512,1539900,Turkey,Belarus,2015-12-01
201512,94400,TFYR of Macedonia,Belarus,2015-12-01
201512,315500,Egypt,Belarus,2015-12-01
201511,15045,Canada,Canada,2015-11-01
201511,791,Colombia,Canada,2015-11-01
201511,116,Costa Rica,Canada,2015-11-01
201511,69673,Dominican Rep.,Canada,2015-11-01
201511,744,Guatemala,Canada,2015-11-01
201511,1269,Honduras,Canada,2015-11-01
201511,32079,Israel,Canada,2015-11-01
201511,113438,Jordan,Canada,2015-11-01
201511,6047071,Mexico,Canada,2015-11-01
201511,16952,Netherlands,Canada,2015-11-01
201511,859,Peru,Canada,2015-11-01
201511,574,India,Canada,2015-11-01
201511,369374,Spain,Canada,2015-11-01
201511,21000,Egypt,Canada,2015-11-01
201511,668118,United States of America,Canada,2015-11-01
201512,9346991,Turkey,Russian Federation,2015-12-01
201512,531398,Azerbaijan,Russian Federation,2015-12-01
201512,579639,Belarus,Russian Federation,2015-12-01
201512,4003800,China,Russian Federation,2015-12-01
201512,42641,Georgia,Russian Federation,2015-12-01
201512,14536412,Iran,Russian Federation,2015-12-01
201512,1756,Israel,Russian Federation,2015-12-01
201512,39119,Kazakhstan,Russian Federation,2015-12-01
201512,24847,Jordan,Russian Federation,2015-12-01
201512,76035,Lithuania,Russian Federation,2015-12-01
201512,114920,Serbia,Russian Federation,2015-12-01
201512,26,India,Russian Federation,2015-12-01
201512,115521,Uzbekistan,Russian Federation,2015-12-01
201512,72705,Belize,Russian Federation,2015-12-01
201512,23000,Ecuador,Russian Federation,2015-12-01
201512,22385,TFYR of Macedonia,Russian Federation,2015-12-01
201512,16818,United Kingdom,Russian Federation,2015-12-01
201512,1840,Iran,Australia,2015-12-01
201511,57891,Turkey,United Kingdom,2015-11-01
201511,37430,Belgium,United Kingdom,2015-11-01
201511,6986,Dominican Rep.,United Kingdom,2015-11-01
201511,118124,France,United Kingdom,2015-11-01
201511,1832787,Germany,United Kingdom,2015-11-01
201511,2069,Ghana,United Kingdom,2015-11-01
201511,23607,Ireland,United Kingdom,2015-11-01
201511,770,Italy,United Kingdom,2015-11-01
201511,168450,Jordan,United Kingdom,2015-11-01
201511,353417,Morocco,United Kingdom,2015-11-01
201511,3015741,Netherlands,United Kingdom,2015-11-01
201511,64063,Poland,United Kingdom,2015-11-01
201511,7583296,Spain,United Kingdom,2015-11-01
201511,6970,Egypt,United Kingdom,2015-11-01
201511,798,New Zealand,"China, Hong Kong SAR",2015-11-01
201511,14250,Australia,"China, Hong Kong SAR",2015-11-01
201511,3698,Malaysia,"China, Hong Kong SAR",2015-11-01
201511,13325,Netherlands,"China, Hong Kong SAR",2015-11-01
201511,33,Thailand,"China, Hong Kong SAR",2015-11-01
201511,1716,Canada,"China, Hong Kong SAR",2015-11-01
201511,2020,United States of America,"China, Hong Kong SAR",2015-11-01
201511,1227,Rep. of Korea,"China, Hong Kong SAR",2015-11-01
201511,137520,China,"China, Hong Kong SAR",2015-11-01
201511,50582,Japan,"China, Hong Kong SAR",2015-11-01
201503,7855,Austria,Italy,2015-03-01
201503,896,Belgium,Italy,2015-03-01
201503,34157,France,Italy,2015-03-01
201503,175052,Germany,Italy,2015-03-01
201503,9279,Netherlands,Italy,2015-03-01
201503,2102490,Spain,Italy,2015-03-01
201503,99089,Armenia,Georgia,2015-03-01
201503,22431,Iran,Georgia,2015-03-01
201503,607552,Turkey,Georgia,2015-03-01
201503,21227,Austria,Germany,2015-03-01
201503,1590356,Belgium,Germany,2015-03-01
201503,1099718,Bulgaria,Germany,2015-03-01
201503,329,Colombia,Germany,2015-03-01
201503,170,Costa Rica,Germany,2015-03-01
201503,9,Czech Rep.,Germany,2015-03-01
201503,589,Denmark,Germany,2015-03-01
201503,60,Ecuador,Germany,2015-03-01
201503,137470,France,Germany,2015-03-01
201503,1057251,Greece,Germany,2015-03-01
201503,2514,Honduras,Germany,2015-03-01
201503,68659,Israel,Germany,2015-03-01
201503,127289,Italy,Germany,2015-03-01
201503,45528,Jordan,Germany,2015-03-01
201503,300,Luxembourg,Germany,2015-03-01
201503,7902,Morocco,Germany,2015-03-01
201503,20931201,Netherlands,Germany,2015-03-01
201503,38244,Poland,Germany,2015-03-01
201503,130,Serbia,Germany,2015-03-01
201503,30,India,Germany,2015-03-01
201503,29990664,Spain,Germany,2015-03-01
201503,7355,Sweden,Germany,2015-03-01
201503,1200,Thailand,Germany,2015-03-01
201503,185783,Turkey,Germany,2015-03-01
201503,28358,Egypt,Germany,2015-03-01
201503,2849,United Kingdom,Germany,2015-03-01
201503,7751,United States of America,Germany,2015-03-01
201503,29122,Iran,Armenia,2015-03-01
201503,212,Turkey,Armenia,2015-03-01
201503,8438,Belgium,United Kingdom,2015-03-01
201503,1420,Denmark,United Kingdom,2015-03-01
201503,55328,France,United Kingdom,2015-03-01
201503,1538518,Germany,United Kingdom,2015-03-01
201503,3893,Iran,United Kingdom,2015-03-01
201503,10180,Ireland,United Kingdom,2015-03-01
201503,14270,Italy,United Kingdom,2015-03-01
201503,140794,Jordan,United Kingdom,2015-03-01
201503,157847,Morocco,United Kingdom,2015-03-01
201503,5510544,Netherlands,United Kingdom,2015-03-01
201503,16703,Poland,United Kingdom,2015-03-01
201503,10487382,Spain,United Kingdom,2015-03-01
201503,61335,Turkey,United Kingdom,2015-03-01
201503,170,Dominican Rep.,Norway,2015-03-01
201503,459,Israel,Norway,2015-03-01
201503,329911,Netherlands,Norway,2015-03-01
201503,717754,Spain,Norway,2015-03-01
201503,2971,Sweden,Norway,2015-03-01
201503,17516,Turkey,Norway,2015-03-01
201503,58028,Germany,Croatia,2015-03-01
201503,87826,Italy,Croatia,2015-03-01
201503,73,Netherlands,Croatia,2015-03-01
201503,2604,Slovenia,Croatia,2015-03-01
201503,179517,Spain,Croatia,2015-03-01
201503,5395,Guatemala,El Salvador,2015-03-01
201503,74137,Honduras,El Salvador,2015-03-01
201512,11355,Albania,Bosnia Herzegovina,2015-12-01
201512,5164,Italy,Bosnia Herzegovina,2015-12-01
201512,106,Morocco,Bosnia Herzegovina,2015-12-01
201512,21672,Spain,Bosnia Herzegovina,2015-12-01
201512,26286,Turkey,Bosnia Herzegovina,2015-12-01
201503,658,Netherlands,Iceland,2015-03-01
201503,33,Spain,Iceland,2015-03-01
201503,18769,Albania,Montenegro,2015-03-01
201503,10181,Greece,Montenegro,2015-03-01
201503,41932,Italy,Montenegro,2015-03-01
201503,163,Morocco,Montenegro,2015-03-01
201503,967,Spain,Montenegro,2015-03-01
201503,872,Turkey,Montenegro,2015-03-01
201503,55168,Austria,Slovenia,2015-03-01
201503,76,Costa Rica,Slovenia,2015-03-01
201503,869,Croatia,Slovenia,2015-03-01
201503,478,France,Slovenia,2015-03-01
201503,107,Germany,Slovenia,2015-03-01
201503,22,Hungary,Slovenia,2015-03-01
201503,1434,Israel,Slovenia,2015-03-01
201503,96253,Italy,Slovenia,2015-03-01
201503,3816,Morocco,Slovenia,2015-03-01
201503,1159,Netherlands,Slovenia,2015-03-01
201503,21,India,Slovenia,2015-03-01
201503,169606,Spain,Slovenia,2015-03-01
201503,5317,Belgium,Switzerland,2015-03-01
201503,22,China,Switzerland,2015-03-01
201503,5,Czech Rep.,Switzerland,2015-03-01
201503,158,Dominican Rep.,Switzerland,2015-03-01
201503,3921,Ecuador,Switzerland,2015-03-01
201503,8279,France,Switzerland,2015-03-01
201503,82,Germany,Switzerland,2015-03-01
201503,528,Iran,Switzerland,2015-03-01
201503,109576,Morocco,Switzerland,2015-03-01
201503,318646,Netherlands,Switzerland,2015-03-01
201503,89,Portugal,Switzerland,2015-03-01
201503,528,India,Switzerland,2015-03-01
201503,3022958,Spain,Switzerland,2015-03-01
201503,204,Thailand,Switzerland,2015-03-01
201503,29686,Turkey,Switzerland,2015-03-01
201503,858530,Iran,Azerbaijan,2015-03-01
201503,9607,Belgium,Czech Rep.,2015-03-01
201503,707015,Germany,Czech Rep.,2015-03-01
201503,257305,Greece,Czech Rep.,2015-03-01
201503,304,Italy,Czech Rep.,2015-03-01
201503,322164,Netherlands,Czech Rep.,2015-03-01
201503,203385,Poland,Czech Rep.,2015-03-01
201503,2832,Slovakia,Czech Rep.,2015-03-01
201503,2631873,Spain,Czech Rep.,2015-03-01
201503,2212,United Kingdom,Czech Rep.,2015-03-01
201503,199,Austria,Denmark,2015-03-01
201503,240,Belgium,Denmark,2015-03-01
201503,102,Czech Rep.,Denmark,2015-03-01
201503,73,Estonia,Denmark,2015-03-01
201503,2,Finland,Denmark,2015-03-01
201503,6811,France,Denmark,2015-03-01
201503,323528,Germany,Denmark,2015-03-01
201503,2114,Greece,Denmark,2015-03-01
201503,119,Hungary,Denmark,2015-03-01
201503,1754,Italy,Denmark,2015-03-01
201503,17025,Jordan,Denmark,2015-03-01
201503,166,Lithuania,Denmark,2015-03-01
201503,503221,Netherlands,Denmark,2015-03-01
201503,6659,Poland,Denmark,2015-03-01
201503,991,Portugal,Denmark,2015-03-01
201503,495,Romania,Denmark,2015-03-01
201503,28,Slovakia,Denmark,2015-03-01
201503,2562268,Spain,Denmark,2015-03-01
201503,23082,Turkey,Denmark,2015-03-01
201503,53,United Kingdom,Denmark,2015-03-01
201512,13294,Austria,Germany,2015-12-01
201512,9775,Denmark,Germany,2015-12-01
201512,20280,France,Germany,2015-12-01
201512,134,Honduras,Germany,2015-12-01
201512,101655,Israel,Germany,2015-12-01
201512,734,Luxembourg,Germany,2015-12-01
201512,157360,Poland,Germany,2015-12-01
201512,364,Romania,Germany,2015-12-01
201512,27852782,Spain,Germany,2015-12-01
201512,31352,Egypt,Germany,2015-12-01
201512,98350,Belgium,Germany,2015-12-01
201512,422,Colombia,Germany,2015-12-01
201512,237,Costa Rica,Germany,2015-12-01
201512,2899,Czech Rep.,Germany,2015-12-01
201512,554081,Greece,Germany,2015-12-01
201512,1893672,Italy,Germany,2015-12-01
201512,23060,Jordan,Germany,2015-12-01
201512,6058,Morocco,Germany,2015-12-01
201512,3432026,Netherlands,Germany,2015-12-01
201512,253,Thailand,Germany,2015-12-01
201512,323587,Turkey,Germany,2015-12-01
201512,10204,United Kingdom,Germany,2015-12-01
201503,768,Italy,Estonia,2015-03-01
201503,4208,Latvia,Estonia,2015-03-01
201503,307,Netherlands,Estonia,2015-03-01
201503,12394,Poland,Estonia,2015-03-01
201503,46282,Spain,Estonia,2015-03-01
201503,7947,Ukraine,Estonia,2015-03-01
201503,15,Swaziland,South Africa,2015-03-01
201503,16853,Guatemala,Nicaragua,2015-03-01
201503,4901,Honduras,Nicaragua,2015-03-01
201503,1834,Mexico,Nicaragua,2015-03-01
201503,47495,Albania,TFYR of Macedonia,2015-03-01
201503,66702,Greece,TFYR of Macedonia,2015-03-01
201503,1135,Netherlands,TFYR of Macedonia,2015-03-01
201503,1364,Belgium,Qatar,2015-03-01
201503,262,France,Qatar,2015-03-01
201503,776,Hungary,Qatar,2015-03-01
201503,31734,Jordan,Qatar,2015-03-01
201503,514,Morocco,Qatar,2015-03-01
201503,18223,Oman,Qatar,2015-03-01
201503,190839,Saudi Arabia,Qatar,2015-03-01
201503,4458,India,Qatar,2015-03-01
201503,310,United Kingdom,Qatar,2015-03-01
201503,107,Dominica,Antigua and Barbuda,2015-03-01
201503,62,Mexico,Antigua and Barbuda,2015-03-01
201503,2460,United States of America,Antigua and Barbuda,2015-03-01
201503,761,Guyana,Barbados,2015-03-01
201503,459,United States of America,Barbados,2015-03-01
201503,106,United States of America,Bolivia,2015-03-01
201503,2896,Albania,Bosnia Herzegovina,2015-03-01
201503,26337,Italy,Bosnia Herzegovina,2015-03-01
201503,1303,Morocco,Bosnia Herzegovina,2015-03-01
201503,65731,Spain,Bosnia Herzegovina,2015-03-01
201503,41091,Turkey,Bosnia Herzegovina,2015-03-01
201503,202600,Bosnia Herzegovina,Belarus,2015-03-01
201503,82200,China,Belarus,2015-03-01
201503,245800,Ecuador,Belarus,2015-03-01
201503,9700,Morocco,Belarus,2015-03-01
201503,103000,Netherlands,Belarus,2015-03-01
201503,100,Russian Federation,Belarus,2015-03-01
201503,161300,Spain,Belarus,2015-03-01
201503,315700,Turkey,Belarus,2015-03-01
201503,1998500,Ukraine,Belarus,2015-03-01
201503,105100,TFYR of Macedonia,Belarus,2015-03-01
201503,11185,Albania,Croatia,2015-03-01
201503,287,Austria,Croatia,2015-03-01
201503,1756,Belgium,Finland,2015-03-01
201503,1634,Estonia,Finland,2015-03-01
201503,215781,Germany,Finland,2015-03-01
201503,629262,Netherlands,Finland,2015-03-01
201503,23473,Norway,Finland,2015-03-01
201503,494123,Spain,Finland,2015-03-01
201503,6116,Turkey,Finland,2015-03-01
201503,107031,Belgium,Luxembourg,2015-03-01
201503,23618,France,Luxembourg,2015-03-01
201503,14739,Germany,Luxembourg,2015-03-01
201503,62,Italy,Luxembourg,2015-03-01
201503,150,Morocco,Luxembourg,2015-03-01
201503,788,Netherlands,Luxembourg,2015-03-01
201503,992,Portugal,Luxembourg,2015-03-01
201503,31836,Spain,Luxembourg,2015-03-01
201503,302,Egypt,Luxembourg,2015-03-01
201503,395443,France,Belgium,2015-03-01
201503,442966,Germany,Belgium,2015-03-01
201503,6142,Israel,Belgium,2015-03-01
201503,26,Luxembourg,Belgium,2015-03-01
201503,4701409,Netherlands,Belgium,2015-03-01
201503,220,Romania,Belgium,2015-03-01
201503,381597,Spain,Belgium,2015-03-01
201503,863,Turkey,Belgium,2015-03-01
201503,175604,Bulgaria,Greece,2015-03-01
201503,2215,Cyprus,Greece,2015-03-01
201503,2822,Germany,Greece,2015-03-01
201503,2651,Italy,Greece,2015-03-01
201503,21,Netherlands,Greece,2015-03-01
201503,3045,Cyprus,Austria,2015-03-01
201503,247692,France,Austria,2015-03-01
201503,6568,Israel,Austria,2015-03-01
201503,631476,Italy,Austria,2015-03-01
201503,4801,Belgium,Austria,2015-03-01
201503,841809,Germany,Austria,2015-03-01
201503,146075,Greece,Austria,2015-03-01
201503,4931,Hungary,Austria,2015-03-01
201503,488,Jordan,Austria,2015-03-01
201503,274082,Netherlands,Austria,2015-03-01
201503,808320,Spain,Austria,2015-03-01
201503,314605,Turkey,Austria,2015-03-01
201503,531,Albania,Bulgaria,2015-03-01
201503,45910,Germany,Bulgaria,2015-03-01
201503,439058,Greece,Bulgaria,2015-03-01
201503,83745,Spain,Bulgaria,2015-03-01
201503,314345,Turkey,Bulgaria,2015-03-01
201503,27394,Greece,Cyprus,2015-03-01
201503,15413,Egypt,Cyprus,2015-03-01
201503,189290,Belgium,France,2015-03-01
201503,441,Czech Rep.,France,2015-03-01
201503,313032,France,France,2015-03-01
201503,216461,Germany,France,2015-03-01
201503,67,Hungary,France,2015-03-01
201503,26456,Italy,France,2015-03-01
201503,59086,Jordan,France,2015-03-01
201503,701,Lebanon,France,2015-03-01
201503,376286,Morocco,France,2015-03-01
201503,518269,Netherlands,France,2015-03-01
201503,1181,Portugal,France,2015-03-01
201503,1841,Saint-Barthélemy,France,2015-03-01
201503,5588542,Spain,France,2015-03-01
201503,28566,Turkey,France,2015-03-01
201503,50099,United Kingdom,France,2015-03-01
201503,1310,Honduras,Guatemala,2015-03-01
201503,19957,Belgium,Romania,2015-03-01
201503,27792,Bulgaria,Romania,2015-03-01
201503,186600,France,Romania,2015-03-01
201503,335894,Germany,Romania,2015-03-01
201503,4953,Hungary,Romania,2015-03-01
201503,46967,Italy,Romania,2015-03-01
201503,6954,Slovenia,Romania,2015-03-01
201503,297021,Spain,Romania,2015-03-01
201503,2341,United Kingdom,Netherlands,2015-03-01
201503,19021,Italy,Malta,2015-03-01
201503,6470,Netherlands,Malta,2015-03-01
201503,1115306,Belgium,Netherlands,2015-03-01
201503,119,Dominican Rep.,Netherlands,2015-03-01
201503,91321,Germany,Netherlands,2015-03-01
201503,5896,Israel,Netherlands,2015-03-01
201503,293,Morocco,Netherlands,2015-03-01
201503,574,Poland,Netherlands,2015-03-01
201503,16680,Slovenia,Netherlands,2015-03-01
201503,4178309,Spain,Netherlands,2015-03-01
201503,878,Suriname,Netherlands,2015-03-01
201503,1929,Turkey,Netherlands,2015-03-01
201503,184,Egypt,Netherlands,2015-03-01
201503,26467,Belgium,Poland,2015-03-01
201503,24,France,Poland,2015-03-01
201503,1433296,Germany,Poland,2015-03-01
201503,193065,Greece,Poland,2015-03-01
201503,997338,Netherlands,Poland,2015-03-01
201503,3688673,Spain,Poland,2015-03-01
201503,1420,Tunisia,Poland,2015-03-01
201503,47422,Turkey,Poland,2015-03-01
201503,389387,Ukraine,Poland,2015-03-01
201503,658554,Greece,Romania,2015-03-01
201503,37085,Netherlands,Romania,2015-03-01
201503,636317,Turkey,Romania,2015-03-01
201503,2082,Austria,Slovakia,2015-03-01
201503,51331,Czech Rep.,Slovakia,2015-03-01
201503,453374,Germany,Slovakia,2015-03-01
201503,69674,Greece,Slovakia,2015-03-01
201503,1168,Hungary,Slovakia,2015-03-01
201503,3271,Italy,Slovakia,2015-03-01
201503,9727,Poland,Slovakia,2015-03-01
201503,592381,Spain,Slovakia,2015-03-01
201503,32709,Czech Rep.,Spain,2015-03-01
201503,293,Ecuador,Spain,2015-03-01
201503,3988,France,Spain,2015-03-01
201503,3772,Germany,Spain,2015-03-01
201503,59371,Italy,Spain,2015-03-01
201503,238,Lithuania,Spain,2015-03-01
201503,1133687,Morocco,Spain,2015-03-01
201503,83593,Netherlands,Spain,2015-03-01
