"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"94","HS",2012,201203,"March 2012",6,1,1,"Imports",842,"United States of America",NA,484,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,52908,NA,NA,0
"95","HS",2012,201203,"March 2012",6,1,2,"Exports",842,"United States of America",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,5499,NA,NA,0
"96","HS",2012,201203,"March 2012",6,1,1,"Imports",842,"United States of America",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,58908,NA,NA,0
"97","HS",2012,201203,"March 2012",6,1,2,"Exports",842,"United States of America",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,5499,NA,NA,0
"98","HS",2012,201203,"March 2012",6,1,1,"Imports",124,"Canada",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1940,NA,6691,NA,NA,0
"99","HS",2012,201203,"March 2012",6,1,1,"Imports",124,"Canada",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1,NA,116,NA,NA,0
"100","HS",2012,201203,"March 2012",6,1,1,"Imports",124,"Canada",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,9,NA,521,NA,NA,0
"101","HS",2012,201203,"March 2012",6,1,1,"Imports",124,"Canada",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1930,NA,6054,NA,NA,0
"102","HS",2012,201202,"February 2012",6,1,1,"Imports",124,"Canada",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,4,NA,397,NA,NA,0
"103","HS",2012,201202,"February 2012",6,1,1,"Imports",124,"Canada",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,4,NA,397,NA,NA,0
"104","HS",2012,201202,"February 2012",6,1,1,"Imports",100,"Bulgaria",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3,NA,366,NA,NA,0
"105","HS",2012,201201,"January 2012",6,1,1,"Imports",251,"France",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,6130,NA,NA,0
"106","HS",2012,201201,"January 2012",6,1,1,"Imports",251,"France",NA,826,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,6130,NA,NA,0
"107","HS",2012,201201,"January 2012",6,1,2,"Exports",251,"France",NA,276,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,0
"108","HS",2012,201201,"January 2012",6,1,2,"Exports",251,"France",NA,528,"Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,387,NA,NA,0
"109","HS",2012,201201,"January 2012",6,1,2,"Exports",251,"France",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,542,NA,NA,0
"110","HS",2012,201201,"January 2012",6,1,1,"Imports",381,"Italy",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,0
"111","HS",2012,201201,"January 2012",6,1,1,"Imports",381,"Italy",NA,251,"France",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,0
"112","HS",2012,201202,"February 2012",6,1,1,"Imports",100,"Bulgaria",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3,NA,366,NA,NA,0
"113","HS",2012,201202,"February 2012",6,1,2,"Exports",251,"France",NA,56,"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,1071,NA,NA,0
"114","HS",2012,201202,"February 2012",6,1,2,"Exports",251,"France",NA,276,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,582,NA,NA,0
"115","HS",2012,201202,"February 2012",6,1,2,"Exports",251,"France",NA,381,"Italy",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,0
"116","HS",2012,201202,"February 2012",6,1,2,"Exports",251,"France",NA,528,"Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,635,NA,NA,0
"117","HS",2012,201202,"February 2012",6,1,2,"Exports",251,"France",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,2327,NA,NA,0
"118","HS",2012,201202,"February 2012",6,1,1,"Imports",381,"Italy",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,397,NA,NA,0
"119","HS",2012,201202,"February 2012",6,1,1,"Imports",381,"Italy",NA,300,"Greece",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,397,NA,NA,0
"120","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,7050,NA,397719,NA,NA,0
"121","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3911,NA,148424,NA,NA,0
"122","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,251,"France",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,50,NA,2884,NA,NA,0
"123","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,121625,NA,4818932,NA,NA,0
"124","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,484,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,501,NA,16100,NA,NA,0
"125","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3350,NA,49331,NA,NA,0
"126","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2035,NA,83618,NA,NA,0
"127","HS",2012,201204,"April 2012",6,1,1,"Imports",392,"Japan",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5814,NA,192012,NA,NA,0
"128","HS",2012,201203,"March 2012",6,1,2,"Exports",392,"Japan",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,240,NA,20416,NA,NA,0
"129","HS",2012,201203,"March 2012",6,1,1,"Imports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,111387,NA,4860533,NA,NA,0
"130","HS",2012,201203,"March 2012",6,1,2,"Exports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,240,NA,20416,NA,NA,0
"131","HS",2012,201204,"April 2012",6,1,2,"Exports",392,"Japan",NA,446,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,22,NA,3056,NA,NA,0
"132","HS",2012,201204,"April 2012",6,1,2,"Exports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,22,NA,3056,NA,NA,0
"133","HS",2012,201203,"March 2012",6,1,1,"Imports",36,"Australia",NA,554,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,899,NA,73667,NA,NA,0
"134","HS",2012,201203,"March 2012",6,1,1,"Imports",36,"Australia",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,899,NA,73667,NA,NA,0
"135","HS",2012,201203,"March 2012",6,1,2,"Exports",156,"China",NA,446,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17654,NA,536900,NA,NA,0
"136","HS",2012,201203,"March 2012",6,1,2,"Exports",156,"China",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2880,NA,81128,NA,NA,0
"137","HS",2012,201203,"March 2012",6,1,1,"Imports",156,"China",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,30774,NA,1401967,NA,NA,0
"138","HS",2012,201203,"March 2012",6,1,1,"Imports",156,"China",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,28259,NA,1311863,NA,NA,0
"139","HS",2012,201203,"March 2012",6,1,2,"Exports",156,"China",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,22866,NA,633191,NA,NA,0
"140","HS",2012,201203,"March 2012",6,1,1,"Imports",156,"China",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1954,NA,61321,NA,NA,0
"141","HS",2012,201203,"March 2012",6,1,1,"Imports",156,"China",NA,554,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,546,NA,27093,NA,NA,0
"142","HS",2012,201203,"March 2012",6,1,2,"Exports",156,"China",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,43400,NA,1251219,NA,NA,0
"143","HS",2012,201203,"March 2012",6,1,1,"Imports",156,"China",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,15,NA,1690,NA,NA,0
"144","HS",2012,201204,"April 2012",6,1,2,"Exports",842,"United States of America",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,60928,NA,NA,0
"145","HS",2012,201204,"April 2012",6,1,2,"Exports",842,"United States of America",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,60928,NA,NA,0
"146","HS",2012,201203,"March 2012",6,1,2,"Exports",276,"Germany",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1,NA,40,NA,NA,0
"147","HS",2012,201203,"March 2012",6,1,2,"Exports",276,"Germany",NA,40,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1,NA,40,NA,NA,0
"148","HS",2012,201204,"April 2012",6,1,1,"Imports",124,"Canada",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,23402,NA,74092,NA,NA,0
"149","HS",2012,201204,"April 2012",6,1,1,"Imports",124,"Canada",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,68,NA,332,NA,NA,0
"150","HS",2012,201204,"April 2012",6,1,1,"Imports",124,"Canada",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17120,NA,59743,NA,NA,0
"151","HS",2012,201204,"April 2012",6,1,1,"Imports",124,"Canada",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,40590,NA,134167,NA,NA,0
"152","HS",2012,201202,"February 2012",6,1,1,"Imports",97,"EU-27",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,0
"153","HS",2012,201202,"February 2012",6,1,1,"Imports",97,"EU-27",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,0
"154","HS",2012,201202,"February 2012",6,1,2,"Exports",554,"New Zealand",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,600,NA,44936,NA,NA,0
"155","HS",2012,201202,"February 2012",6,1,2,"Exports",554,"New Zealand",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,463,NA,15029,NA,NA,0
"156","HS",2012,201202,"February 2012",6,1,2,"Exports",554,"New Zealand",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,500,NA,41715,NA,NA,0
"157","HS",2012,201202,"February 2012",6,1,2,"Exports",554,"New Zealand",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1563,NA,101680,NA,NA,0
"158","HS",2012,201203,"March 2012",6,1,2,"Exports",554,"New Zealand",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,631,NA,19693,NA,NA,0
"159","HS",2012,201203,"March 2012",6,1,2,"Exports",554,"New Zealand",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,631,NA,19693,NA,NA,0
"160","HS",2012,201204,"April 2012",6,1,2,"Exports",554,"New Zealand",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,493,NA,17518,NA,NA,0
"161","HS",2012,201204,"April 2012",6,1,2,"Exports",554,"New Zealand",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,271,NA,3532,NA,NA,0
"162","HS",2012,201204,"April 2012",6,1,2,"Exports",554,"New Zealand",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,764,NA,21051,NA,NA,0
"163","HS",2012,201204,"April 2012",6,1,1,"Imports",842,"United States of America",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,2034,NA,NA,0
"164","HS",2012,201204,"April 2012",6,1,1,"Imports",842,"United States of America",NA,484,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,57288,NA,NA,0
"165","HS",2012,201204,"April 2012",6,1,2,"Exports",156,"China",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,39296,NA,1090635,NA,NA,0
"166","HS",2012,201204,"April 2012",6,1,1,"Imports",156,"China",NA,554,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,347,NA,17724,NA,NA,0
"167","HS",2012,201204,"April 2012",6,1,1,"Imports",156,"China",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17049,NA,940221,NA,NA,0
"168","HS",2012,201204,"April 2012",6,1,1,"Imports",156,"China",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1516,NA,56601,NA,NA,0
"169","HS",2012,201204,"April 2012",6,1,2,"Exports",156,"China",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,18682,NA,484222,NA,NA,0
"170","HS",2012,201204,"April 2012",6,1,1,"Imports",156,"China",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,18912,NA,1014546,NA,NA,0
"171","HS",2012,201204,"April 2012",6,1,2,"Exports",156,"China",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3380,NA,105693,NA,NA,0
"172","HS",2012,201204,"April 2012",6,1,2,"Exports",156,"China",NA,446,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17234,NA,500720,NA,NA,0
"173","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,50,NA,2318,NA,NA,0
"174","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,704,"Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,12624,NA,672366,NA,NA,0
"175","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,120,NA,5157,NA,NA,0
"176","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,26829,NA,1469139,NA,NA,0
"177","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,74563,NA,4046114,NA,NA,0
"178","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5310,NA,284172,NA,NA,0
"179","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1173,NA,45322,NA,NA,0
"180","HS",2012,201203,"March 2012",6,1,2,"Exports",36,"Australia",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,120669,NA,6524588,NA,NA,0
"181","HS",2012,201204,"April 2012",6,1,2,"Exports",36,"Australia",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17577,NA,962451,NA,NA,0
"182","HS",2012,201204,"April 2012",6,1,2,"Exports",36,"Australia",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,82075,NA,4362003,NA,NA,0
"183","HS",2012,201204,"April 2012",6,1,2,"Exports",36,"Australia",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,6810,NA,362151,NA,NA,0
"184","HS",2012,201204,"April 2012",6,1,2,"Exports",36,"Australia",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1336,NA,46564,NA,NA,0
