node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Mali,201510,2,236,118,118,0,0,0,0,-1,1,0,0,2.2576576197848096e-6,2,0,4.3970688675684365e-5,2015-10-01,2,236,10
Mauritius,201510,4,306208,76552,153044,0,0,0,0,-1,2,0,1,0.002928505059633639,4,0,0.057051595923745584,2015-10-01,4,306208,10
Suriname,201510,4,117492,29373,43214,0,0,0,0,-1,2,0,0,8.268037420037554e-4,1,0,0.021890695567302998,2015-10-01,4,117492,10
Tunisia,201510,2,658,329,329,0,0,0,0,-1,1,0,0,6.294655567022098e-6,2,0,1.2259624215508607e-4,2015-10-01,2,658,10
Cambodia,201510,2,29954,14977,14977,0,0,0,0,-1,1,0,0,2.8655032348719515e-4,2,0,0.005580923765218007,2015-10-01,2,29954,10
Bunkers,201510,2,26552,13276,13276,0,0,0,0,-1,1,0,0,7.843108079323719e-6,2,0,0.0049470751089693695,2015-10-01,2,26552,10
Uganda,201510,2,30,15,15,12,2518276,209856.333333333,1140636,0.9999761744601331,7,246,7,0.001147798351173911,8,0.4691963135400327,5.589494323180216e-6,2015-10-01,-10,2518306,10
United Rep. of Tanzania,201510,2,434,217,217,0,0,0,0,-1,1,0,0,1.3070349734397675e-6,4,0,8.08613512086738e-5,2015-10-01,2,434,10
Burkina Faso,201510,2,48,24,24,0,0,0,0,-1,1,0,0,1.4455686342265864e-7,4,0,8.943190917088346e-6,2015-10-01,2,48,10
Belize,201510,2,6,3,3,24,1568008,65333.6666666667,192576,0.9999923470071058,13,1051,18,1.1996878133447519e-4,1,0.29214572715670545,1.1178988646360432e-6,2015-10-01,-22,1568014,10
Ethiopia,201510,2,364,182,182,6,10518,1753,4396,0.9331005329902592,4,14,4,1.1273212405598298e-5,8,0.0019596767097069838,6.781919778791995e-5,2015-10-01,-4,10882,10
Haiti,201510,2,30,15,15,0,0,0,0,-1,1,0,0,9.034803964032905e-8,4,0,5.589494323180216e-6,2015-10-01,2,30,10
Liberia,201510,2,8,4,4,0,0,0,0,-1,1,0,0,2.4092810570443105e-8,4,0,1.4905318195147242e-6,2015-10-01,2,8,10
Nepal,201510,2,1896,948,948,0,0,0,0,-1,1,0,0,5.709996105161394e-6,4,0,3.5325604122498966e-4,2015-10-01,2,1896,10
Seychelles,201510,2,224,112,112,0,0,0,0,-1,1,0,0,6.745986959686712e-7,4,0,4.173489094641228e-5,2015-10-01,2,224,10
Sierra Leone,201510,2,8,4,4,0,0,0,0,-1,1,0,0,2.4092810570443105e-8,4,0,1.4905318195147242e-6,2015-10-01,2,8,10
Guyana,201510,2,294,147,147,10,1092354,109235.4,342430,0.9994618577986689,6,66,5,1.2125018344110485e-5,1,0.2035235493967734,5.477704436716612e-5,2015-10-01,-8,1092648,10
State of Palestine,201510,2,15894,7947,7947,0,0,0,0,-1,1,0,0,1.1004586216452946e-4,2,0,0.0029613140924208783,2015-10-01,2,15894,10
Azerbaijan,201510,0,0,0,0,10,79478,7947.8,22728,1,5,0,9,5.670175611523455e-4,2,0.014808060993923906,0,2015-10-01,-10,79478,10
Antigua and Barbuda,201510,0,0,0,0,16,585606,36600.375,134523,1,8,0,6,0.001230276541284075,1,0.10910804708734245,0,2015-10-01,-16,585606,10
Greenland,201510,0,0,0,0,6,1204414,200735.666666667,599515,1,3,0,3,0.006030362864806715,2,0.2244021738586259,0,2015-10-01,-6,1204414,10
Kyrgyzstan,201510,0,0,0,0,10,738224,73822.4,341093,1,5,0,9,5.023619146319428e-4,5,0.13754329524117972,0,2015-10-01,-10,738224,10
Ecuador,201510,0,0,0,0,8,719978,89997.25,141849,1,4,0,4,0.0018905913232062194,2,0.1341437647938215,0,2015-10-01,-8,719978,10
French Polynesia,201510,0,0,0,0,16,164998,10312.375,50672,1,8,0,13,0.0010676132682494325,1,0.03074184614453631,0,2015-10-01,-16,164998,10
Algeria,201510,0,0,0,0,8,2972336,371542,1070969,1,4,0,6,0.024368763731805677,2,0.5537951732861397,0,2015-10-01,-8,2972336,10
Senegal,201510,0,0,0,0,16,1528302,95518.875,260350,1,8,0,15,0.006004120731695926,2,0.28474784510349904,0,2015-10-01,-16,1528302,10
Panama,201511,6,52360,8726.66666666667,25989,26,7548122,290312.384615385,3141376,0.9862219264515066,16,135,34,0.009965095211508698,1,1.4991043086666442,0.010399023969377481,2015-11-01,-20,7600482,11
Belgium,201511,102,116513731,1142291.48039216,22811006,34,2474700,72785.2941176471,991970,-0.9584043594960925,68,381,673,0.9883867472722343,2,0.4914909208750659,23.140356788208557,2015-11-01,68,118988431,11
Costa Rica,201511,6,544710,90785,128471,0,0,0,0,-1,3,0,2,5.109286571426746e-5,3,0,0.10818281792130649,2015-11-01,6,544710,11
Dominican Rep.,201511,18,492100,27338.8888888889,69898,0,0,0,0,-1,9,0,15,0.0021067938256013607,4,0,0.09773414238599423,2015-11-01,18,492100,11
Germany,201511,112,94450622,843309.125,13313565,102,65850380,645591.960784314,15570772,-0.17841586542297472,107,616,748,0.8300628788055691,2,13.078297937597698,18.7584851432508,2015-11-01,10,160301002,11
Guatemala,201511,2,293232,146616,146616,16,6145164,384072.75,2777804,0.9089114742243254,9,0,16,0.012875975670190448,3,1.220468062103812,0.05823771192873372,2015-11-01,-14,6438396,11
Honduras,201511,2,63824,31912,31912,0,0,0,0,-1,1,0,0,2.36544942679235e-6,3,0,0.01267584617688213,2015-11-01,2,63824,11
Mexico,201511,96,44186420,460275.208333333,6205033,0,0,0,0,-1,48,0,446,0.18454513744572182,2,0,8.775699784205129,2015-11-01,96,44186420,11
Netherlands,201511,108,67487735,624886.435185185,7831934,82,35782574,436372.853658537,11363556,-0.3070113889172153,95,1421,699,0.7806467623750747,2,7.106643329106635,13.403486896562177,2015-11-01,26,103270309,11
Spain,201511,74,10467907,141458.202702703,1216565,66,43539696,659692.363636364,8384704,0.6123543198167858,70,1262,544,0.39353112232007936,2,8.647256346894745,2.0789918984380122,2015-11-01,8,54007603,11
United Kingdom,201511,94,28226362,300280.446808511,3876379,108,112122114,1038167.72222222,13885366,0.5977674599045878,101,1205,687,0.8389360263763457,2,22.268154144065594,5.605932295766342,2015-11-01,-14,140348476,11
United States of America,201511,76,23922110,314764.605263158,3141376,0,0,0,0,-1,38,0,265,0.0609901862206221,2,0,4.7510808878549415,2015-11-01,76,23922110,11
Italy,201511,76,19789452,260387.526315789,7394046,58,73672360,1270213.10344828,13313565,0.5765232542249449,67,4,527,0.7018056120448674,2,14.631792160439396,3.9303091231635814,2015-11-01,18,93461812,11
Lithuania,201511,33,2392362,72495.8181818182,685065,36,3159870,87774.1666666667,446250,0.1382341371902327,35,0,218,0.017893325963461392,2,0.6275699746011616,0.4751380783313187,2015-11-01,-3,5552232,11
Norway,201511,30,575070,19169,117473,54,5187142,96058.1851851852,331812,0.8003995687767128,42,1843,293,0.027281026421550877,2,1.0301988921039849,0.11421250408842452,2015-11-01,-24,5762212,11
Poland,201511,62,9127071,147210.822580645,866929,44,6503968,147817.454545455,1455416,-0.16781373266358046,53,2522,470,0.06934851765290959,2,1.2917287839584437,1.8126934701911783,2015-11-01,18,15631039,11
Russian Federation,201511,50,6828770,136575.4,1369900,58,17970102,309829.344827586,2620273,0.4492676924982717,54,207,333,0.10179962970352953,2,3.5689748172299125,1.3562364956334199,2015-11-01,-8,24798872,11
Singapore,201511,22,640602,29118.2727272727,147337,0,0,0,0,-1,11,0,48,0.0041083259134121934,2,0,0.12722756976377297,2015-11-01,22,640602,11
Sweden,201511,45,5185727,115238.377777778,1484634,28,11023574,393699.071428571,1503414,0.3601541485348443,37,5,295,0.10683690422223362,2,2.1893508451911075,1.029917864240794,2015-11-01,17,16209301,11
Ukraine,201511,32,2370486,74077.6875,724600,0,0,0,0,-1,16,0,70,6.32756554908417e-4,2,0,0.4707933677057629,2015-11-01,32,2370486,11
Belarus,201511,14,1939386,138527.571428571,628017,26,4619800,177684.615384615,1369900,0.40865040265667113,20,121,89,0.00649740275963017,2,0.9175212172217357,0.3851742074078517,2015-11-01,-12,6559186,11
Czech Rep.,201511,78,33568244,430362.102564103,4456339,38,2776202,73057.9473684211,866929,-0.8472282670094903,58,610,492,0.13800455952876287,2,0.5513711066049217,6.66686352112131,2015-11-01,40,36344446,11
Denmark,201511,53,42485433,801611.943396226,15570772,80,8451590,105644.875,717235,-0.6681553219158489,67,3716,527,0.38837464001328215,2,1.6785387125544504,8.437873111466406,2015-11-01,-27,50937023,11
Estonia,201511,22,1677678,76258.0909090909,310313,48,2544920,53019.1666666667,453883,0.2053811421309819,35,191,219,0.00892689769074368,2,0.5054370527148231,0.33319735933722827,2015-11-01,-26,4222598,11
Finland,201511,19,1578779,83093.6315789474,453883,52,7396016,142231.076923077,1201925,0.6481749165301268,36,137,254,0.04924885290468731,2,1.4688951043143499,0.31355539845969843,2015-11-01,-33,8974795,11
Indonesia,201511,8,57708,7213.5,27984,0,0,0,0,-1,4,0,6,4.8164873642541755e-4,5,0,0.011461170267854004,2015-11-01,8,57708,11
Ireland,201511,69,40933069,593232.884057971,13885366,96,15336956,159759.958333333,2562340,-0.4548800715834052,83,2065,543,0.4479253891631312,5,3.046015528290446,8.129563897463376,2015-11-01,-27,56270025,11
Japan,201511,36,2002494,55624.8333333333,376568,0,0,0,0,-1,18,0,114,0.0053270792008103,2,0,0.3977078514998967,2015-11-01,36,2002494,11
Rep. of Korea,201511,18,5607114,311506.333333333,2727212,0,0,0,0,-1,9,0,35,0.003656753211164854,2,0,1.1136079618990078,2015-11-01,18,5607114,11
Philippines,201511,10,56272,5627.2,15462,0,0,0,0,-1,5,0,9,9.500740258007922e-5,6,0,0.011175971673124705,2015-11-01,10,56272,11
India,201511,10,214404,21440.4,48960,0,0,0,0,-1,5,0,8,2.841095622017146e-4,6,0,0.04258197737071064,2015-11-01,10,214404,11
Viet Nam,201511,12,529934,44161.1666666667,109119,0,0,0,0,-1,6,0,13,0.0015325284483810062,2,0,0.10524821176829804,2015-11-01,12,529934,11
Thailand,201511,38,2732648,71911.7894736842,689103,0,0,0,0,-1,19,0,134,0.018974623093532234,2,0,0.5427210093940305,2015-11-01,38,2732648,11
Samoa,201511,2,159818,79909,79909,0,0,0,0,-1,1,0,0,4.9529046775049606e-5,2,0,0.031740855858250004,2015-11-01,2,159818,11
Australia,201511,22,2686388,122108.545454545,1074947,0,0,0,0,-1,11,0,43,0.0023093700185345674,2,0,0.5335334836334613,2015-11-01,22,2686388,11
China,201511,40,10849522,271238.05,3180951,0,0,0,0,-1,20,0,147,0.03026514846785626,2,0,2.154783027774796,2015-11-01,40,10849522,11
Fiji,201511,2,296,148,148,0,0,0,0,-1,1,0,0,9.173308291705177e-8,2,0,5.878745406676345e-5,2015-11-01,2,296,11
France,201511,76,38866610,511402.763157895,8384704,90,88362898,981809.977777778,22811006,0.3890315130354823,83,893,569,1,2,17.549425024936163,7.719152196303409,2015-11-01,-14,127229508,11
Greece,201511,29,690054,23794.9655172414,101144,32,4253104,132909.5,753069,0.7208043926574874,31,257,212,0.030910157318760748,2,0.8446930947336754,0.13704904671819726,2015-11-01,-3,4943158,11
Argentina,201511,16,4296596,268537.25,1254620,12,6566002,547166.833333333,3036346,0.20891926590673796,14,126,46,0.01846389050373693,2,1.3040491249232329,0.8533308783562148,2015-11-01,4,10862598,11
Brazil,201511,20,20208436,1010421.8,8969843,34,11462962,337145.941176471,1035059,-0.27613160618928156,27,138,110,0.05620486786216357,2,2.276616054202888,4.01352196997003,2015-11-01,-14,31671398,11
Turkey,201511,34,1241170,36505,196669,22,1098172,49916.9090909091,143148,-0.06112744523887486,28,107,173,0.012642875999346971,2,0.21810383786285728,0.2465041363650162,2015-11-01,12,2339342,11
Bulgaria,201511,23,688439,29932.1304347826,96347,30,3096694,103223.133333333,266671,0.6362405231203236,27,1134,165,0.013338939627667915,2,0.6150228252831824,0.13672829760225866,2015-11-01,-7,3785133,11
Myanmar,201511,2,26,13,13,0,0,0,0,-1,1,0,0,1.1043616172527298e-7,2,0,5.163762857215709e-6,2015-11-01,2,26,11
Canada,201511,24,1428806,59533.5833333333,239647,0,0,0,0,-1,12,0,60,0.011227943651690695,2,0,0.2837698212679595,2015-11-01,24,1428806,11
Cyprus,201511,12,2833544,236128.666666667,680843,34,1196880,35202.3529411765,101144,-0.4060773754820833,23,4,141,0.02433791145413496,2,0.23770786494401297,0.5627595869802472,2015-11-01,-22,4030424,11
Faeroe Isds,201511,6,16792,2798.66666666667,4575,0,0,0,0,-1,3,0,3,5.4612471066750824e-5,2,0,0.0033349963807063916,2015-11-01,6,16792,11
Greenland,201511,2,5682,2841,2841,12,1088292,90691,540344,0.9896121845674577,7,0,15,0.004686652257631368,2,0.21614160797711532,0.0011284807905653715,2015-11-01,-10,1093974,11
Hungary,201511,24,1937630,80734.5833333333,278869,46,4603983,100086.586956522,423826,0.4075987069244237,39,2460,292,0.019248414361143433,2,0.914379861948175,0.38482545480872593,2015-11-01,-22,6541613,11
Jamaica,201511,18,513866,28548.1111111111,149269,0,0,0,0,-1,9,0,17,7.374378426524279e-4,1,0,0.10205700632253874,2015-11-01,18,513866,11
Latvia,201511,24,564400,23516.6666666667,97444,38,2937286,77297,685065,0.6776409992215179,31,1062,204,0.006055916565773109,2,0.5833633979930654,0.11209337525432869,2015-11-01,-14,3501686,11
Malta,201511,6,1578858,263143,779998,18,487296,27072,63199,-0.5283062153159929,12,123,54,0.010869510952190428,5,0.09678003789499176,0.31357108835453384,2015-11-01,-12,2066154,11
New Caledonia,201511,2,26,13,13,0,0,0,0,-1,1,0,0,1.1043616172821459e-7,2,0,5.163762857215709e-6,2015-11-01,2,26,11
Portugal,201511,23,12614703,548465.347826087,1770163,26,3653346,140513.307692308,1216565,-0.5508562827662985,25,357,135,0.08816941017774192,2,0.7255773992060608,2.5053590310079836,2015-11-01,-3,16268049,11
Romania,201511,28,1645411,58764.6785714286,262905,32,2404026,75125.8125,491675,0.1873383880277678,30,1026,170,0.021378346939391658,2,0.4774546217915712,0.3267889310251599,2015-11-01,-4,4049437,11
Slovakia,201511,12,532748,44395.6666666667,156512,32,8323828,260119.625,3427981,0.8796943649554861,22,250,134,0.017950429452852454,2,1.65316437908662,0.10580708979445978,2015-11-01,-20,8856576,11
Slovenia,201511,24,5389667,224569.458333333,1766206,38,5254596,138278.842105263,659867,-0.012689558685274875,31,197,202,0.05377194594129729,2,1.0435956790182397,1.070421625667739,2015-11-01,-14,10644263,11
United Arab Emirates,201511,10,14270,1427,4493,0,0,0,0,-1,5,0,5,9.041737783681195e-6,6,0,0.0028341113835564677,2015-11-01,10,14270,11
Iceland,201511,14,230880,16491.4285714286,36384,52,946628,18204.3846153846,208153,0.6078497980480811,33,73,258,0.006077353945373947,2,0.1880062502307843,0.04585421417207549,2015-11-01,-38,1177508,11
Austria,201511,46,5641753,122646.804347826,1139461,50,8987908,179758.16,2361924,0.22872402853353882,48,3718,340,0.08967400669627819,2,1.7850548267104587,1.1204874842686652,2015-11-01,-4,14629661,11
Serbia,201511,26,7057982,271460.846153846,2552971,30,1488344,49611.4666666667,189853,-0.6516996894337989,28,541,170,0.006668961637882336,2,0.295594440998456,1.4017594345575786,2015-11-01,-4,8546326,11
Ethiopia,201511,8,25946,3243.25,11e3,4,35252,8813,16193,0.1520637929344096,6,186,15,5.97471892566422e-4,2,0.007001268009329545,0.005153038118973799,2015-11-01,4,61198,11
Ghana,201511,6,33304,5550.66666666667,10850,0,0,0,0,-1,3,0,3,3.0171176959022924e-4,5,0,0.006614383007565844,2015-11-01,6,33304,11
Kenya,201511,6,1698286,283047.666666667,814663,0,0,0,0,-1,3,0,2,6.382506591051527e-4,5,0,0.33729023722036294,2015-11-01,6,1698286,11
Lao People's Dem. Rep.,201511,4,85084,21271,32252,0,0,0,0,-1,2,0,1,8.169153392675377e-4,2,0,0.016898215343974666,2015-11-01,4,85084,11
Morocco,201511,2,37928,18964,18964,0,0,0,0,-1,1,0,0,3.479973039758494e-4,2,0,0.0075327383710952845,2015-11-01,2,37928,11
Mozambique,201511,2,54436,27218,27218,6,7719946,1286657.66666667,3666065,0.9859960573071918,4,0,2,9.665239015344831e-4,6,1.5332296313273455,0.01081133057289978,2015-11-01,-4,7774382,11
New Zealand,201511,16,255440,15965,44118,52,10889474,209412.961538462,2104427,0.9541602564183088,34,222,195,0.02833656386199491,2,2.162717745223699,0.050731984009506945,2015-11-01,-36,11144914,11
Nigeria,201511,8,634186,79273.25,264200,0,0,0,0,-1,4,0,5,0.004909758108524103,5,0,0.12595331197562312,2015-11-01,8,634186,11
Peru,201511,8,358718,44839.75,123189,24,1983588,82649.5,367586,0.6937052631039667,16,122,62,0.008035810163218802,2,0.3939530014776459,0.07124364171595017,2015-11-01,-16,2342306,11
South Africa,201511,26,7548740,290336.153846154,3666065,0,0,0,0,-1,13,0,46,0.0012690148301080406,2,0,1.499227047337635,2015-11-01,26,7548740,11
Switzerland,201511,22,499532,22706,60828,88,16801724,190928.681818182,2934894,0.9422548282043801,55,4827,460,0.1092589080554753,2,3.33692762801499,0.09921018413810298,2015-11-01,-66,17301256,11
Barbados,201511,4,138992,34748,38396,14,496154,35439.5714285714,125782,0.5623305507710038,9,133,10,7.246714274699187e-4,5,0.09853929217919241,0.02760468180962022,2015-11-01,-10,635146,11
Sri Lanka,201511,4,48298,12074.5,15689,0,0,0,0,-1,2,0,1,4.7294899090617975e-4,2,0,0.009592285326069396,2015-11-01,4,48298,11
Chile,201511,8,229008,28626,49874,0,0,0,0,-1,4,0,3,5.959127104149971e-4,7,0,0.045482423246355964,2015-11-01,8,229008,11
Cuba,201511,6,94154,15692.3333333333,17289,0,0,0,0,-1,3,0,3,9.127558320485915e-4,2,0,0.018699574156087993,2015-11-01,6,94154,11
"China, Hong Kong SAR",201511,2,352,176,176,58,21251774,366409.896551724,3180951,0.9999668739024039,30,134,163,0.04092001037896842,6,4.22073543196702,6.990940483615113e-5,2015-11-01,-56,21252126,11
Montenegro,201511,8,240884,30110.5,81943,20,867300,43365,269062,0.5652635302440749,14,117,69,0.001621917879522034,2,0.1722512125408917,0.0478410712345211,2015-11-01,-12,1108184,11
Rep. of Moldova,201511,6,132740,22123.3333333333,37300,22,1050214,47737,246899,0.7755787629950108,14,0,57,0.0029831269278789486,2,0.20857907866645917,0.026362995448723583,2015-11-01,-16,1182954,11
Trinidad and Tobago,201511,12,1618824,134902,462131,0,0,0,0,-1,6,0,7,0.00408614796576474,5,0,0.32150858629112933,2015-11-01,12,1618824,11
Saint Kitts and Nevis,201511,2,74440,37220,37220,0,0,0,0,-1,1,0,0,5.899763395574937e-7,5,0,0.014784250272736051,2015-11-01,2,74440,11
Saint Vincent and the Grenadines,201511,6,1490370,248395,369382,10,211208,21120.8,57254,-0.7517504340089023,8,0,11,2.1922308118892127e-5,5,0.04194723175180059,0.29599681728879135,2015-11-01,-4,1701578,11
Colombia,201511,4,26890,6722.5,8243,0,0,0,0,-1,2,0,0,4.657492270481652e-5,1,0,0.005340522431943477,2015-11-01,4,26890,11
Free Zones,201511,2,20014,10007,10007,0,0,0,0,-1,1,0,0,2.1812349126737355e-6,1,0,0.003974905762473661,2015-11-01,2,20014,11
Croatia,201511,12,4333092,361091,1825959,40,3543158,88578.95,400619,-0.10029315981590224,26,0,182,0.014469742543927617,2,0.7036933722171806,0.8605792125576357,2015-11-01,-28,7876250,11
El Salvador,201511,2,10048,5024,5024,24,1884664,78527.6666666667,438281,0.9893936387165965,13,1,36,0.003388773606545884,3,0.37430607544352257,0.0019955957380501325,2015-11-01,-22,1894712,11
Nicaragua,201511,4,424,106,146,0,0,0,0,-1,2,0,1,2.6694126211992143e-6,3,0,8.420905582536387e-5,2015-11-01,4,424,11
Br. Virgin Isds,201511,2,464694,232347,232347,0,0,0,0,-1,1,0,0,5.173689437683512e-4,2,0,0.09229113912196141,2015-11-01,2,464694,11
Georgia,201511,10,50736,5073.6,19406,22,849244,38602,133086,0.8872508277961733,16,146,71,0.004240150584590011,2,0.16866517784281912,0.010076487397065239,2015-11-01,-12,899980,11
Kazakhstan,201511,8,1720114,215014.25,759751,26,2845858,109456.076923077,1278203,0.24655078918574183,17,501,61,0.005517438040634002,2,0.5652052245119301,0.34162541474525926,2015-11-01,-18,4565972,11
Bosnia Herzegovina,201511,10,62496,6249.6,22382,34,10609350,312039.705882353,2552971,0.988287687059952,22,53,151,0.004155630356067631,2,2.107083364200057,0.012412097058636651,2015-11-01,-24,10671846,11
Namibia,201511,4,603662,150915.5,301756,0,0,0,0,-1,2,0,0,1.710960600714673e-6,2,0,0.11989105438125189,2015-11-01,4,603662,11
TFYR of Macedonia,201511,2,3828,1914,1914,12,416308,34692.3333333333,81913,0.981777329245768,7,0,13,0.0013588224861186713,2,0.08268137644468297,7.602647775931436e-4,2015-11-01,-10,420136,11
Cambodia,201511,6,674,112.333333333333,223,0,0,0,0,-1,3,0,3,4.403386265736305e-6,2,0,1.338606217601303e-4,2015-11-01,6,674,11
Cameroon,201511,8,18824,2353,8452,0,0,0,0,-1,4,0,6,2.0500037252144015e-4,5,0,0.003738564308624173,2015-11-01,8,18824,11
Armenia,201511,6,5954,992.333333333333,1838,10,273948,27394.8,91668,0.9574565383598546,8,458,24,6.551233894552698e-4,2,0.05440778873878958,0.0011825016943023973,2015-11-01,-4,279902,11
French Polynesia,201511,4,46056,11514,22992,20,166818,8340.9,68785,0.5672933284478142,12,1527,45,0.00207880829821318,2,0.03313109970442346,0.00914701008276641,2015-11-01,-16,212874,11
State of Palestine,201511,2,18848,9424,9424,0,0,0,0,-1,1,0,0,2.2522117573019207e-5,2,0,0.0037433308589539106,2015-11-01,2,18848,11
Togo,201511,8,388194,48524.25,188339,0,0,0,0,-1,4,0,4,5.3568139885520904e-5,2,0,0.07709775994592287,2015-11-01,8,388194,11
Guyana,201511,6,36200,6033.33333333333,13579,10,1811222,181122.2,462131,0.9608102534234192,8,68,12,4.6399442160551533e-4,5,0.3597200342219981,0.007189546747354179,2015-11-01,-4,1847422,11
Sint Maarten (Dutch part),201511,2,24808,12404,12404,0,0,0,0,-1,1,0,0,2.6069209279115604e-7,4,0,0.004927024190838743,2015-11-01,2,24808,11
Saint Lucia,201511,10,1021214,102121.4,369605,0,0,0,0,-1,5,0,6,5.237247355426538e-6,5,0,0.20281949701802626,2015-11-01,10,1021214,11
Angola,201511,2,6740,3370,3370,0,0,0,0,-1,1,0,0,7.371349260578763e-5,2,0,0.0013386062176013029,2015-11-01,2,6740,11
Dem.Rep. of the Congo,201511,2,874,437,437,0,0,0,0,-1,1,0,0,9.558693254817819e-6,2,0,1.7358187450794343e-4,2015-11-01,2,874,11
Haiti,201511,2,2940,1470,1470,0,0,0,0,-1,1,0,0,3.2153956715286836e-5,2,0,5.839024153928532e-4,2015-11-01,2,2940,11
Lebanon,201511,4,45084,11271,17208,0,0,0,0,-1,2,0,1,3.8295574106631176e-4,2,0,0.008953964794412038,2015-11-01,4,45084,11
Luxembourg,201511,8,1138838,142354.75,373398,38,5654596,148805.157894737,1064418,0.664723908409208,23,0,138,0.053581930928253405,2,1.123038184513866,0.22618036018407012,2015-11-01,-30,6793434,11
Madagascar,201511,2,37530,18765,18765,0,0,0,0,-1,1,0,0,4.1045510051856705e-4,2,0,0.007453693078127137,2015-11-01,2,37530,11
Mauritius,201511,4,260966,65241.5,130468,0,0,0,0,-1,2,0,1,0.0028539309274375553,2,0,0.051829482222929026,2015-11-01,4,260966,11
Suriname,201511,4,82806,20701.5,28577,0,0,0,0,-1,2,0,0,6.252074662837769e-4,5,0,0.016445790275177077,2015-11-01,4,82806,11
Solomon Isds,201511,2,522,261,261,0,0,0,0,-1,1,0,0,4.456687249057231e-6,2,0,1.0367246967179231e-4,2015-11-01,2,522,11
Burundi,201511,2,884,442,442,0,0,0,0,-1,1,0,0,7.5473400922762275e-6,2,0,1.7556793714533408e-4,2015-11-01,2,884,11
Cabo Verde,201511,2,774,387,387,0,0,0,0,-1,1,0,0,6.608191438258458e-6,2,0,1.5372124813403686e-4,2015-11-01,2,774,11
Israel,201511,2,112,56,56,0,0,0,0,-1,1,0,0,9.562240840911771e-7,2,0,2.224390153877536e-5,2015-11-01,2,112,11
Jordan,201511,2,166,83,83,0,0,0,0,-1,1,0,0,1.4172606960643393e-6,2,0,3.296863978068491e-5,2015-11-01,2,166,11
Malaysia,201511,6,2961778,493629.666666667,1480591,0,0,0,0,-1,3,0,3,0.0013293549291642326,5,0,0.5882276626045626,2015-11-01,6,2961778,11
Bolivia,201511,2,36604,18302,18302,8,2367120,295890,897693,0.9695439243440594,5,0,8,0.001849852567228339,2,0.4701248590220172,0.007269783677904761,2015-11-01,-6,2403724,11
Dominica,201511,2,212452,106226,106226,0,0,0,0,-1,1,0,0,1.3721304205114486e-6,5,0,0.04219429794389199,2015-11-01,2,212452,11
South Sudan,201511,2,52,26,26,0,0,0,0,-1,1,0,0,3.0800285637159385e-10,2,0,1.0327525714431417e-5,2015-11-01,2,52,11
Grenada,201511,4,81352,20338,40657,0,0,0,0,-1,2,0,0,2.0565140668035302e-7,5,0,0.016157016767700476,2015-11-01,4,81352,11
Bahamas,201511,2,56,28,28,0,0,0,0,-1,1,0,0,2.74334734758528e-7,5,0,1.112195076938768e-5,2015-11-01,2,56,11
Belize,201511,2,2,1,1,20,1453530,72676.5,311782,0.9999972480826016,11,261,14,5.905374938515423e-4,5,0.28868016253264417,3.972125274781314e-7,2015-11-01,-18,1453532,11
Benin,201511,2,566,283,283,14,800748,57196.2857142857,188339,0.998587320326364,8,0,17,0.0011359031233303155,2,0.15903356847652939,1.124111452763112e-4,2015-11-01,-12,801314,11
Equatorial Guinea,201511,2,180,90,90,0,0,0,0,-1,1,0,0,8.817902188690785e-7,5,0,3.574912747303183e-5,2015-11-01,2,180,11
Seychelles,201511,2,86,43,43,0,0,0,0,-1,1,0,0,4.212997712388323e-7,5,0,1.708013868155965e-5,2015-11-01,2,86,11
Sierra Leone,201511,2,80,40,40,0,0,0,0,-1,1,0,0,3.919067639415948e-7,5,0,1.588850109912526e-5,2015-11-01,2,80,11
Uganda,201511,2,46,23,23,12,1883114,156926.166666667,814663,0.9999511459461756,7,67,10,5.415821018895901e-4,2,0.373998235734727,9.135888131997022e-6,2015-11-01,-10,1883160,11
United Rep. of Tanzania,201511,2,198,99,99,0,0,0,0,-1,1,0,0,9.699692407568689e-7,5,0,3.932404022033501e-5,2015-11-01,2,198,11
Burkina Faso,201511,2,30,15,15,0,0,0,0,-1,1,0,0,1.4696503648030425e-7,5,0,5.958187912171972e-6,2015-11-01,2,30,11
Albania,201511,2,17586,8793,8793,0,0,0,0,-1,1,0,0,6.752669274932099e-7,8,0,0.0034926897541152097,2015-11-01,2,17586,11
Gambia,201511,2,58846,29423,29423,0,0,0,0,-1,1,0,0,2.2595677024440463e-6,8,0,0.011687184195989062,2015-11-01,2,58846,11
Egypt,201511,2,157888,78944,78944,0,0,0,0,-1,1,0,0,6.062580726018482e-6,8,0,0.03135754576923361,2015-11-01,2,157888,11
Uruguay,201511,4,2036438,509109.5,988800,0,0,0,0,-1,2,0,0,0.0012419564020900431,6,0,0.40444934251625553,2015-11-01,4,2036438,11
Nepal,201511,2,21986,10993,10993,0,0,0,0,-1,1,0,0,1.1842119395872019e-5,2,0,0.004366557314567099,2015-11-01,2,21986,11
"China, Macao SAR",201511,2,8490,4245,4245,0,0,0,0,-1,1,0,0,3.7995355982828467e-6,6,0,0.001686167179144668,2015-11-01,2,8490,11
