period,partner,United Kingdom,Australia,Austria,Belgium,Canada,China,Comoros,Denmark,France,Czechia,French Polynesia,Germany,Ecuador,Greece,Bulgaria,Guinea,Haiti,India,Indonesia,Ireland,Italy,Jamaica,Latvia,Lebanon,Lithuania,Madagascar,Japan,Malta,Mauritius,Mexico,Morocco,Netherlands,Costa Rica,New Zealand,Panama,Papua New Guinea,Peru,Poland,Portugal,Rep. of Korea,Rep. of Moldova,Romania,Singapore,Malaysia,Slovakia,South Africa,Spain,Sri Lanka,Sweden,Estonia,Switzerland,Tonga,Turkey,USA,Israel,Ghana,Mauritania,Russian Federation,Uganda,United Rep. of Tanzania,Viet Nam
201405,Papua New Guinea,,,,,,,,,19478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90684.0,,,,,,,
201405,United Kingdom,,,,,,,,,16509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201406,Guinea,,,,,,,,,17898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,Comoros,,,,,,,,,52381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715095.0,,,,,,,
201407,French Polynesia,,,,,,,,,18861.0,,,,,,,,,,,,,,,,,,,,,,,29461.0,,,,,,,,,,,,,,,,,,,,,,52884.0,,,,,,,
201407,India,,,,,,,,,282931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,French Polynesia,,,,,,,,,15826.0,,,128233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,French Polynesia,,,,,,,,,148061.0,,,49540.0,,,,,,,,,,,,,,,51744.0,,,,,,,,,,,,,,,,,,,,,,34520.0,,,,,160140.0,,,,,,,
201409,India,,,,,,,,,386291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58016.0,,,41792.0,,,,,,,
201410,Comoros,,,,,,,,,39915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18905.0,,,,,,,
201410,French Polynesia,,,,,,,,,32189.0,,,111269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53290.0,,,,,,,
201501,Comoros,,,,,,,,,61331.0,,,752053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201502,French Polynesia,,,,,,,,,197152.0,,,30186.0,,,,,,,,,,,,,,,57022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15758.0,,,,,,,
201502,Mexico,,,,,,,,,15890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201502,Papua New Guinea,,,,,,,,,39493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201502,United Kingdom,,,,,,,,,25708.0,,,,,,,,,,,19700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,French Polynesia,,,,,,,,,111276.0,,44510.0,,,,,,,,,,,,,,,,49621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61120.0,,,,,,,
201504,Morocco,,,,,,,,,16115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Portugal,,,,,,,,,19115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,Mauritius,,,,,,,,,18571.0,,,,,,,,,,,,59283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,Portugal,,,,,,,,,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201506,Comoros,,,,,,,,,30973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201506,French Polynesia,,,,,,,,,60646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15962.0,,,,,96128.0,,,,,,,
201506,Portugal,,,,,,,,,35124.0,,,,,,,,,,,,27041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201507,Comoros,,,,,,,,,16620.0,,,875970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201507,French Polynesia,,,,,,,,,98120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16049.0,,,,,,,,,,,,
201508,Portugal,,,,,,,,,56118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201509,Comoros,,,,,,,,,15317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20467.0,,,,,,,,,,
201509,Rep. of Moldova,,,,,,,,,18666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201509,United Kingdom,,,,,,,,,27297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Czechia,,,,,,,,,31343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,French Polynesia,,,,,,,,,120158.0,,,66286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359341.0,,,,,,,
201510,Mexico,,,,,,,,,18434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Peru,,,,,,,,,29542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Rep. of Moldova,,,,,,,,,33368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511,Comoros,,,,,,,,,19770.0,,,22052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511,Portugal,,,,,,,,,28135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201512,Portugal,,,,,,,,,20713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,Comoros,,,,,,,,,314224.0,,,,,,,,,,,,,,,,,,,,1151049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,French Polynesia,,,,,,,,,207987.0,,,,,,,,,,,,,,,,,,80346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,342186.0,,,,,,,
201601,Mauritius,,,,,,,,,309964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101641.0,,,,,,,
201601,Mexico,,,,,,,,,32227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,Portugal,,,,,,,,,15697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,Indonesia,,,,,,,,,70606.0,,,,,,,,,,,,,,,,,,,,,,,105883.0,,,,,,,,,,,,,,,,,,,127066.0,,,2202171.0,,,,,,,
201603,Morocco,,,,,,,,,55553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Portugal,,,,,,,,,32248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,Comoros,,,,,,,,,65551.0,,,1064514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18695.0,,,,,,,,,,
201604,French Polynesia,,,,,,,,,88691.0,,,,,,,,,,,,,,,,,,16278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,236561.0,,,,,,,
201604,Portugal,,,,,,,,,31478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,Switzerland,,,,,,,,,92558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201605,French Polynesia,,,,,,,,,63161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132309.0,,,,,,,
201605,Portugal,,,,,,,,,19631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,"Areas, nes",,,,,,,,,32473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,Comoros,,,,,,,,,20548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,Czechia,,,,,,,,,19651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,Portugal,,,,,,,,,31130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201607,French Polynesia,,,,,,,,,164399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201607,Mauritius,,,,,,,,,18234.0,,,,,,,,,,,,,,,,,382355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29500.0,,,,,,,
201607,Portugal,,,,,,,,,29348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,French Polynesia,,,,,,,,,23041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36897.0,,,,,,,
201608,Portugal,,,,,,,,,114441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,Comoros,,,,,,,,,20473.0,,,,,,,,,,,,,,,,,,,,741771.0,,,,,,,,,,,,,,,,,,,,,,45389.0,,,,,,,,,,
201609,Peru,,,,,,,,,39696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,Portugal,,,,,,,,,35113.0,,,,,,,,,,,,26728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,Morocco,,,,,,,,,20946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,Portugal,,,,,,,,,34990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Mexico,,,,,,,,,33741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Comoros,,,,,,,,,204376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,French Polynesia,,,,,,,,,638846.0,,,112058.0,,,,,,,,,,,,,,,52622.0,,,,,,,,,,,,,,,,,,,,,,67207.0,,,,,27182.0,,,,,,,
201612,Portugal,,,,,,,,,89855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Sri Lanka,,,,,,,,,28162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Uganda,,,,,,,,,80339.0,,,84377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,Austria,,,,,,,,,,28320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,Austria,,,,,,,,,,61699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,58714.0,,,,,,,,,,,,,,,,,,,,27362.0,,,
201605,Uganda,,,,,,,,,,36911.0,,394058.0,,,,,,,,,,,,,,,,,,,,33662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,Latvia,,,,,,,,,,192117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Latvia,,,,,,,,,,520033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201401,Comoros,,,,,,,,,,,,347055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,Comoros,,,,,,,,,,,,1031524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,Mauritius,,,,,,,,,,,,418971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201403,Canada,,,,,,,,,,,,269270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,Mexico,,,,,,,,,,,,22764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45603.0,,,,,,,
201404,South Africa,,,,,,,,,,,,42323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71411.0,,,,,,,,,,,,
201405,Comoros,,,,,,,,,,,,621731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201406,Comoros,,,,,,,,,,,,687089.0,,,,,,,,,,,,,,,,,,,,478058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201406,French Polynesia,,,,,,,,,,,,17520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19885.0,,,,,,,,,,,,
201406,Mauritius,,,,,,,,,,,,362118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,United Rep. of Tanzania,,,,,,,,,,,,22028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,South Africa,,,,,,,,,,,,30440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50870.0,,,,,,,,,,,,
201409,Romania,,,,,,,,,,,,1638221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,Slovakia,,,,,,,,,,,,24358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,United Rep. of Tanzania,,,,,,,,,,,,20606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,Denmark,,,,,,,,,,,,32652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40636.0,,,,,,,,,,,,
201411,Mexico,,,,,,,,,,,,45186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19135.0,,,,,,,
201411,Slovakia,,,,,,,,,,,,23971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201412,Comoros,,,,,,,,,,,,726012.0,,,,,,199148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201412,Romania,,,,,,,,,,,,899583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Comoros,,,,,,,,,,,,802110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Mauritius,,,,,,,,,,,,164928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,South Africa,,,,,,,,,,,,19538.0,,,,,,,,,,,,,,,,,,,,22097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,United Kingdom,,,,,,,,,,,,135778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,Comoros,,,,,,,,,,,,438043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633260.0,,,,,,,
201505,Mexico,,,,,,,,,,,,18012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,South Africa,,,,,,,,,,,,22594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153255.0,,,,,,,,,,,,
201507,Indonesia,,,,,,,,,,,,33735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233713.0,,,,,,,
201507,United Kingdom,,,,,,,,,,,,24744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201507,United Rep. of Tanzania,,,,,,,,,,,,30799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398761.0,,,,,,,
201508,Comoros,,,,,,,,,,,,17621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201508,Mexico,,,,,,,,,,,,52853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Comoros,,,,,,,,,,,,450692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Ecuador,,,,,,,,,,,,22695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Romania,,,,,,,,,,,,380855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,South Africa,,,,,,,,,,,,26447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101653.0,,,,,,,,,,,,
201601,United Rep. of Tanzania,,,,,,,,,,,,37354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,United Rep. of Tanzania,,,,,,,,,,,,113245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57672.0,,,,,,,,,,,,,,,
201603,Canada,,,,,,,,,,,,34167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Comoros,,,,,,,,,,,,902673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Czechia,,,,,,,,,,,,63005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Mauritius,,,,,,,,,,,,16861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,South Africa,,,,,,,,,,,,16782.0,,,,,,,,,,,,,,,,,,,,60850.0,,,,,,,,,,,,,,,,,102307.0,,,,,,,,,,,,
201603,Sri Lanka,,,,,,,,,,,,29817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,Canada,,,,,,,,,,,,19500.0,,,,,,,,,,,,,,,,,,,,49053.0,,,,,,,,,,,,,,,,,,,,,,,19000.0,,,,,,
201604,Mexico,,,,,,,,,,,,23735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,French Polynesia,,,,,,,,,,,,34010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,South Africa,,,,,,,,,,,,17277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99116.0,,,,,,,,,,,,
201607,Mexico,,,,,,,,,,,,215978.0,,,,,,,,,,,,,,,19188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201607,United Kingdom,,,,,,,,,,,,23743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,Austria,,,,,,,,,,,,104373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,Canada,,,,,,,,,,,,152965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,Romania,,,,,,,,,,,,413869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,Romania,,,,,,,,,,,,1395948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,Canada,,,,,,,,,,,,35608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,
201610,Ecuador,,,,,,,,,,,,53945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Comoros,,,,,,,,,,,,1005045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Denmark,,,,,,,,,,,,16345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93599.0,,,,,,,,,,,,
201611,Romania,,,,,,,,,,,,189271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Viet Nam,,,,,,,,,,,,15299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,Bulgaria,,,,,,,,,,,,,,39689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,Bulgaria,,,,,,,,,,,,,,39135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201405,Bulgaria,,,,,,,,,,,,,,23521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,Bulgaria,,,,,,,,,,,,,,43144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,Bulgaria,,,,,,,,,,,,,,36574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,Bulgaria,,,,,,,,,,,,,,59873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Bulgaria,,,,,,,,,,,,,,51739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201512,Uganda,,,,,,,,,,,,,,,,,,375061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55715.0,240022.0,,,,,,,
201608,Australia,,,,,,,,,,,,,,,,,,39586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201401,Singapore,,,,,,,,,,,,,,,,,,,802400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,Singapore,,,,,,,,,,,,,,,,,,,1311909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,"Areas, nes",,,,,,,,,,,,,,,,,,,,23402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,United Kingdom,,,,,,,,,,,,,,,,,,,,16281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511,"Areas, nes",,,,,,,,,,,,,,,,,,,,19548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Portugal,,,,,,,,,,,,,,,,,,,,,26108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,Portugal,,,,,,,,,,,,,,,,,,,,,38675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,Portugal,,,,,,,,,,,,,,,,,,,,,33860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201506,Austria,,,,,,,,,,,,,,,,,,,,,24540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23386.0,,,
201511,Austria,,,,,,,,,,,,,,,,,,,,,29393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21344.0,,,
201512,Austria,,,,,,,,,,,,,,,,,,,,,20509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30933.0,,,
201406,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,25640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,1046440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,"Other Asia, nes",,,,,,,,,,,,,,,,,,,,,,,,,,48149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,34353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,419888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,34978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,141752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201508,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,37540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31498.0,,,,,,,
201605,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,20071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35069.0,,,,,,,
201503,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,27507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201502,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076665.0,,,,,,,,,,,,,,,,,,,,,,,,,2020008.0,,,,,,,
201603,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,United Rep. of Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17613.0,,,,,,,,,,,,,,,,,75304.0,,,,,,,,,,,,,,,
201404,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19643.0,,,,,,,,,,,,,,,,,108507.0,,,,,,,,,,,,
201508,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70376.0,,,,,,,,,,,,,,,,,,,22058.0,,,,,,,,,,
201511,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60850.0,,,,,,,,,,,83880.0,,,,,,,,,,,,,,,,,,
201611,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201507,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201509,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
